AMADALAVALASA,THIMMAPURAM,Koneru tank,SS,GP,Auction,2.00,1.87,,
AMADALAVALASA,VANJANGI,THANDRAVANITANK,SS,GP,Auction,1.37,0.87,,
AMADALAVALASA,VANJANGI,NARSINGARAYADUTANK,SS,GP,Auction,1.97,1.47,,
AMADALAVALASA,VANJANGI,POLINAIDUTANK,SS,GP,Auction,2.37,1.87,,
AMADALAVALASA,VANJANGI,BALAGIKONERU,SS,GP,Auction,2.37,1.87,,
AMADALAVALASA,VANJANGI,NAMALABANDA TANK,SS,GP,Auction,1.37,0.87,,
AMADALAVALASA,VANJANGI,PILLERBANDA,SS,GP,Auction,2.37,1.98,,
AMADALAVALASA,VANJANGI,Banda,SS,GP,Auction,2.00,1.89,,
AMADALAVALASA,VANJANGI,ACHARYULAKARRA TANK,SS,GP,Auction,1.27,0.77,,
AMADALAVALASA,VANJANGI,VOORATANK,SS,GP,Auction,0.37,0.35,,
AMADALAVALASA,VANJANGI,BOMMIDALAVANITANK,SS,GP,Auction,2.37,1.87,,
AMADALAVALASA,VENKAYYAPETA,SATTIBANDATANK,SS,GP,Auction,1.27,0.77,,
AMADALAVALASA,VENKAYYAPETA,BALAGAVANITANK,SS,GP,Auction,1.37,0.87,,
AMADALAVALASA,VENKAYYAPETA,BHAGAVANIVARITANK,SS,GP,Auction,3.37,2.87,,
AMADALAVALASA,VENKAYYAPETA,MODDUVANITANK,SS,GP,Auction,0.37,0.30,,
AMADALAVALASA,VENKAYYAPETA,KOTTATANK,SS,GP,Auction,2.37,1.87,,
AMADALAVALASA,VENKAYYAPETA,SEETHAPPATANK,SS,GP,Auction,3.00,2.37,,
AMADALAVALASA,VENKAYYAPETA,SEETHAPPATANK,SS,GP,Auction,2.17,2.30,,
AMADALAVALASA,VENKAYYAPETA,AYYAPPATANK,SS,GP,Auction,1.17,0.67,,
AMADALAVALASA,VENKAYYAPETA,AMBATIVANITANK,SS,GP,Auction,3.20,2.70,,
AMADALAVALASA,VENKAYYAPETA,KRISHNAMMATANK,SS,GP,Auction,4.37,3.87,,
AMADALAVALASA,VENKAYYAPETA,DIPPAKARRATANK,SS,GP,Auction,1.67,1.17,,
Srikakulam,Alikam,Damarlavani Cheruvu,SS,GP,Auction,0.87,0.37,,
Srikakulam,Alikam,Kanchubhumayya Cheruvu,SS,GP,Auction,3.00,0.50,,
Srikakulam,Alikam,Koneru tank,SS,GP,Auction,1.22,0.50,,
Srikakulam,Alikam,Garabanda,SS,GP,Auction,1.49,0.99,,
Srikakulam,Alikam,Kappalabanda,SS,GP,Auction,2.49,1.00,,
Srikakulam,Baliwada,Pedda tank,SS,GP,Auction,0.87,0.37,,
Srikakulam,Batteru,Pedda Cheruvu,SS,GP,Auction,0.61,0.25,,
Srikakulam,Gudem,Nathalavani Tank,SS,GP,Auction,1.97,1.47,,
Srikakulam,Gudem,Gullabanda,SS,GP,Auction,1.77,1.27,,
Srikakulam,Gudem,Punna Cheruvu,SS,GP,Auction,1.37,0.87,,
Srikakulam,Gudem,Votikarra Cheruvu,SS,GP,Auction,2.37,1.87,,
Srikakulam,Gudem,Kotta Tank,SS,GP,Auction,0.37,0.30,,
Srikakulam,Gudem,Gorlapeta Cheruvu(Gorripotu),SS,GP,Auction,1.37,0.87,,
Srikakulam,Gudem,Kottacheruvu,SS,GP,Auction,0.50,0.00,,
Srikakulam,Gudem,Patha Cheruvu,SS,GP,Auction,1.49,0.99,,
Srikakulam,Gudem,Rallabanda,SS,GP,Auction,1.99,0.50,,
Srikakulam,Gudem,Komati Cheruvu,SS,GP,Auction,2.03,0.65,,
Srikakulam,Gudem,KONERU TANK,SS,GP,Auction,2.03,0.65,,
Srikakulam,Gudem,Kotta Tank,SS,GP,Auction,2.07,1.00,,
Srikakulam,Gudem,Atchamma Cheruvu,SS,GP,Auction,1.38,0.88,,
Srikakulam,Gudem,Kallabanda,SS,GP,Auction,1.04,0.54,,
Srikakulam,Gudem,Nagallacheruvu,SS,GP,Auction,4.91,1.00,,
Srikakulam,Gudem,Gunnala Cheruvu,SS,GP,Auction,1.47,0.97,,
Srikakulam,Lankam,Pondara Banda,SS,GP,Auction,3.37,1.00,,
Srikakulam,Lankam,Sottavani Cheruvu,SS,GP,Auction,0.37,0.30,,
Srikakulam,Lankam,Kotta Cheruvu,SS,GP,Auction,1.00,0.50,,
Srikakulam,Lankam,Pedda Cheruvu,SS,GP,Auction,1.61,1.11,,
Srikakulam,Lankam,Lankam Cheruvu,SS,GP,Auction,3.67,1.17,,
Srikakulam,Lankam,Munganna Cheruvu,SS,GP,Auction,2.47,1.97,,
Srikakulam,Lingalavalasa,Nerupukarra Cheruvu,SS,GP,Auction,1.87,1.37,,
Srikakulam,Lingalavalasa,Segalla Banda,SS,GP,Auction,1.57,1.07,,
Srikakulam,Lingalavalasa,Ayyanna Cheruvu,SS,GP,Auction,0.97,0.47,,
Srikakulam,Lingalavalasa,Patha Cheruvu,SS,GP,Auction,0.63,0.20,,
Srikakulam,Lingalavalasa,Pylavani Cheruvu,SS,GP,Auction,1.67,1.17,,
Srikakulam,Nyra,Jangamayya tank,SS,GP,Auction,2.77,0.67,,
Srikakulam,Nyra,Naidukarra Tank (Naidu),SS,GP,Auction,0.37,0.30,,
Srikakulam,Nyra,Allujaggu Tank,SS,GP,Auction,0.95,0.45,,
Srikakulam,Nyra,Erukulavani Tank,SS,GP,Auction,1.01,0.51,,
Srikakulam,Nyra,Kallabanda,SS,GP,Auction,1.39,0.89,,
Srikakulam,Nyra,Naira Tank,SS,GP,Auction,1.87,1.00,,
Srikakulam,Patrunivalasa,Gurava Vani Tank,SS,GP,Auction,0.74,0.24,,
Srikakulam,Patrunivalasa,Gorrelacheruvu,SS,GP,Auction,1.00,0.50,,
Srikakulam,Patrunivalasa,Tirapathi Cheruvu,SS,GP,Auction,1.37,0.87,,
Srikakulam,Peddapadu,Voora tank,SS,GP,Auction,6.49,1.30,,
Srikakulam,Peddapadu,Solabanda Tank,SS,GP,Auction,1.37,0.87,,
Srikakulam,Peddapadu,Golivi Tank,SS,GP,Auction,0.34,0.25,,
Srikakulam,Peddapadu,Baratam Tank,SS,GP,Auction,0.63,0.13,,
Srikakulam,Peddapadu,Kistayya Tank,SS,GP,Auction,11.85,2.00,,
Srikakulam,Peddapadu,Nandigadu Tank,SS,GP,Auction,1.57,1.07,,
Srikakulam,Peddapadu,Simhadri Tank,SS,GP,Auction,3.97,1.10,,
Srikakulam,Ragolu,Pedda tank,SS,GP,Auction,1.82,1.32,,
Srikakulam,Ragolu,Sadulachodu Cheruvu,SS,GP,Auction,1.43,0.93,,
Srikakulam,Ragolu,Rallagundam(Korlagundam),SS,GP,Auction,3.91,1.41,,
Srikakulam,Ragolu,Kasimanthi Tank,SS,GP,Auction,3.00,1.12,,
Srikakulam,Sanivada,Voora tank,SS,GP,Auction,2.40,0.64,,
Srikakulam,Siligam,Burja Cheruvu,SS,GP,Auction,0.37,0.29,,
Srikakulam,Siligam,Batna Cheruvu(Baratam),SS,GP,Auction,0.67,0.17,,
Srikakulam,Siligam,Kunachalavani Cheruvu,SS,GP,Auction,0.87,0.37,,
Srikakulam,Siligam,Ramasagaram,SS,GP,Auction,1.50,1.45,,
Srikakulam,Siligam,Darvajikarra,SS,GP,Auction,1.30,0.80,,
Srikakulam,Siligam,Karibanda,SS,GP,Auction,0.60,0.10,,
Srikakulam,Siligam,Chintabanda,SS,GP,Auction,2.27,0.32,,
Srikakulam,Siligam,Kotta Cheruvu,SS,GP,Auction,1.27,0.77,,
Srikakulam,Siligam,Raikarra Cheruvu,SS,GP,Auction,1.92,1.42,,
Srikakulam,Siligam,Pedda Cheruvu,SS,GP,Auction,2.37,1.87,,
Srikakulam,Siligam,Pillibanda,SS,GP,Auction,2.99,1.12,,
Srikakulam,Siligam,Nagalla Cheruvu,SS,GP,Auction,2.40,1.90,,
Srikakulam,Siligam,Mamidivalasa Tank,SS,GP,Auction,2.00,1.60,,
Srikakulam,Siligam,Koneru tank,SS,GP,Auction,1.49,1.00,,
Srikakulam,Tandemvalasa,Pedda tank,SS,GP,Auction,2.93,1.02,,
Srikakulam,Tandyalavalasa,Chinna Tank,SS,GP,Auction,1.93,0.53,,
Srikakulam,Tandyalavalasa,Nalla Cheruvu,SS,GP,Auction,3.41,1.97,,
Srikakulam,Alikam,Pedda tank,LS,MI ,Auction,61.8,8.3,,
Srikakulam,Kasimvalasa,Ponakala tank,LS,MI ,Auction,58.0,7.8,,
Srikakulam,Ponnam,Pedda tank,LS,MI ,LEASE,80.5,10.8,,
Srikakulam,Singupuram,Alli tank,LS,MI ,LEASE,48.8,13.5,,
AMADALAVALASA,SAILADA,PEDDATANK,LS,MI ,LEASE,60.0,10.1,,
AMADALAVALASA,Kasimvalasa,voora tank,LS,MI ,LEASE,75.0,26.5,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
