District Code,District Name,Mandal Code,Mandal Name,Village Code,Village Name
510,Krishna,4991,Jaggayyapeta,588845,Annavaram
515,SPSR Nellore,5157,Jaladanki,591701,Annavaram
506,Guntur,5077,Kollipara,590286,Annavaram
506,Guntur,5077,Kollipara,590286,Annavaram
506,Guntur,5077,Kollipara,590286,Annavaram
520,Visakhapatanam,4874,Kotauratla,586276,Annavaram
510,Krishna,5003,Nuzvid,589050,Annavaram
519,Srikakulam,4784,Palakonda,580774,Annavaram
506,Guntur,5082,Pedanandipadu,590336,Annavaram
506,Guntur,5066,Rompicherla,590137,Annavaram
506,Guntur,5066,Rompicherla,590137,Annavaram
506,Guntur,5066,Rompicherla,590137,Annavaram
505,East Godavari,4892,Sankhavaram,587054,Annavaram
506,Guntur,5066,Rompicherla,590142,Annavarappadu
517,Prakasam,5150,Lingasamudram,591571,Anneboinapalle
517,Prakasam,5150,Lingasamudram,591571,Anneboinapalle
510,Krishna,4999,Reddigudem,588997,Anneraopeta
519,Srikakulam,4792,Jalumuru,581093,Annupuram
519,Srikakulam,4788,Saravakota,580932,Annupuram
503,Chittoor,5408,Karvetinagar,596428,Annurkasabagayat
520,Visakhapatanam,4861,Sabbavaram,586035,Antakapalle
505,East Godavari,4939,Sakhinetipalle,587858,Antarvedi
505,East Godavari,4939,Sakhinetipalle,587858,Antarvedi
505,East Godavari,4939,Sakhinetipalle,587858,Antarvedi
505,East Godavari,4939,Sakhinetipalle,587858,Antarvedi
523,West Godavari,4948,Buttayagudem,588036,Antarvedigudem
505,East Godavari,4939,Sakhinetipalle,587855,Antarvedipalem
505,East Godavari,4939,Sakhinetipalle,587855,Antarvedipalem
520,Visakhapatanam,4851,Koyyuru,585678,Anthada
519,Srikakulam,4783,Hiramandalam,580731,Anthakapalle
519,Srikakulam,4796,Rajam,581331,Anthakapalli
519,Srikakulam,4773,Pathapatnam,580143,Antharaba
521,Vizianagaram,4809,Kurupam,581958,Antijola
521,Vizianagaram,4814,Seethanagaram,582265,Antipeta
519,Srikakulam,4790,Santhabommali,581035,Antlavaram
511,Kurnool,5269,Kodumur,594045,Anugonda
510,Krishna,4991,Jaggayyapeta,588842,Anumanchipalle
506,Guntur,5075,Pedakakani,590258,Anumarlapudi
515,SPSR Nellore,5165,Anumasamudrampeta,591846,Anumasamudram
515,SPSR Nellore,5165,Anumasamudrampeta,591836,Anumasamudrampeta
510,Krishna,4996,Gampalagudem,588958,Anumollanka
502,Anantapur,5315,Pamidi,594843,Anumpalle
502,Anantapur,5315,Pamidi,594843,Anumpalle
502,Anantapur,5315,Pamidi,594843,Anumpalle
517,Prakasam,5132,Racherla,591172,Anumula Palle
517,Prakasam,5132,Racherla,591172,Anumula Palle
523,West Godavari,4956,Nallajerla,588239,Anumunilanka
523,West Godavari,4956,Nallajerla,588239,Anumunilanka
503,Chittoor,5421,Chittoor,596705,Anupalle
503,Chittoor,5398,Ramachandrapuram,596248,Anupalle
511,Kurnool,5280,Panyam,594261,Anupur
505,East Godavari,4903,Peddapuram,587356,Anuru
505,East Godavari,4903,Peddapuram,587356,Anuru
504,Y.S.R.,5210,Badvel,593055,Appajipeta
519,Srikakulam,4794,Burja,581210,Appalapatnayakuni Peta
511,Kurnool,5288,Banaganapalle,594383,Appalapuram
523,West Godavari,4946,T.Narasapuram,587985,Appalarajugudem
521,Vizianagaram,4819,Ramabhadrapuram,582495,Appalarajupeta
520,Visakhapatanam,4858,Cheedikada,585938,Appalarajupuram
503,Chittoor,5401,Pichatur,596296,Appambattu
520,Visakhapatanam,4873,Butchayyapeta,586271,Appampalem
505,East Godavari,4936,Mamidikuduru,587812,Appanapalle
505,East Godavari,4939,Sakhinetipalle,587854,Appanaramuni Lanka
520,Visakhapatanam,4875,Makavarapalem,586303,Appandorapalem
521,Vizianagaram,4812,Parvathipuram,582141,Appandoravalasa
506,Guntur,5083,Kakumanu,590353,Appapuram
519,Srikakulam,4804,Laveru,581604,Appapuram
510,Krishna,5015,Mandavalli,589318,Appapuram
519,Srikakulam,4786,Regidi Amadalavalasa,580828,Appapuram
504,Y.S.R.,5231,Chinthakommadinne,593416,Apparajupalle
523,West Godavari,4961,Tadepalligudem,588322,Apparaopeta
523,West Godavari,4961,Tadepalligudem,588322,Apparaopeta
523,West Godavari,4961,Tadepalligudem,588322,Apparaopeta
523,West Godavari,4961,Tadepalligudem,588322,Apparaopeta
515,SPSR Nellore,5154,Udayagiri,591641,Appasamudram
515,SPSR Nellore,5154,Udayagiri,591641,Appasamudram
502,Anantapur,5311,Peddavadugur,594764,Appecherla
502,Anantapur,5311,Peddavadugur,594764,Appecherla
502,Anantapur,5311,Peddavadugur,594764,Appecherla
506,Guntur,5093,Bapatla,590465,Appikatla
510,Krishna,5022,Pedaparupudi,589476,Appikatla
502,Anantapur,5333,Kundurpi,595122,Appilepalle
503,Chittoor,5416,Peddapanjani,596561,Appinapalle
520,Visakhapatanam,4877,Munagapaka,586360,Arabupalem
520,Visakhapatanam,4842,Peda Bayalu,583822,Aradagudem
519,Srikakulam,4784,Palakonda,580762,Aradala
503,Chittoor,5415,Punganur,596551,Aradigunta
503,Chittoor,5418,Thavanampalle,596605,Aragonda
503,Chittoor,5418,Thavanampalle,596605,Aragonda
503,Chittoor,5382,K.V.B.Puram,596002,Arai
519,Srikakulam,4778,Ichchapuram,580453,Arakabhadra
504,Y.S.R.,5202,Rajupalem,592897,Arakatavemula
502,Anantapur,5326,Putlur,595018,Arakativemula
502,Anantapur,5326,Putlur,595018,Arakativemula
520,Visakhapatanam,4843,Dumbriguda,583876,Araku
503,Chittoor,5400,Narayanavanam,596286,Aranyam Khandriga
521,Vizianagaram,4821,Therlam,582594,Arasabalaga
521,Vizianagaram,4815,Balijipeta,582285,Arasada
519,Srikakulam,4785,Vangara,580814,Arasada
519,Srikakulam,4802,Srikakulam,581554,Arasavilli (R) (OG)
503,Chittoor,5421,Chittoor,596700,Arathala
520,Visakhapatanam,4881,Payakaraopeta,586462,Aratla Kota
523,West Godavari,4988,Palacole,588774,Aratlakatla
505,East Godavari,4922,Karapa,587594,Aratlakatta
505,East Godavari,4922,Karapa,587594,Aratlakatta
503,Chittoor,5378,Srikalahasti,595854,Aravakothuru
523,West Godavari,4973,Attili,588562,Aravalli
523,West Godavari,4973,Attili,588562,Aravalli
517,Prakasam,5102,Donakonda,590643,Aravallipadu
506,Guntur,5096,Repalle,590505,Aravapalle
515,SPSR Nellore,5194,Naidupet,592647,Aravaperimidi
515,SPSR Nellore,5164,Atmakur,591810,Aravedu
504,Y.S.R.,5235,Galiveedu,593491,Araveedu
504,Y.S.R.,5216,Muddanur,593164,Aravetipalle
515,SPSR Nellore,5195,Pellakur,592670,Ardhamala
523,West Godavari,4974,Ganapavaram,588571,Ardhavaram
517,Prakasam,5116,Ardhaveedu,590876,Ardhaveedu
523,West Godavari,4976,Undi,588604,Aredu
511,Kurnool,5271,Adoni,594087,Arekal
506,Guntur,5084,Ponnur,590360,Aremanda
506,Guntur,5084,Ponnur,590360,Aremanda
506,Guntur,5084,Ponnur,590360,Aremanda
503,Chittoor,5384,Chandragiri,596021,Arepalle
506,Guntur,5090,Cherukupalle H/O Arumbaka,590445,Arepalle
506,Guntur,5090,Cherukupalle H/O Arumbaka,590445,Arepalle
506,Guntur,5066,Rompicherla,590131,Arepalli Agraharam
503,Chittoor,5370,Gurramkonda,595653,Arigalavaripalle
521,Vizianagaram,4832,Vepada,583024,Arigipalem
505,East Godavari,4916,Biccavolu,587538,Arikarevula
521,Vizianagaram,4819,Ramabhadrapuram,582508,Arikatota
503,Chittoor,5414,Ramasamudram,596536,Arikela
511,Kurnool,5274,Alur,594165,Arikera
523,West Godavari,4958,Kovvur,588273,Arikirevula
519,Srikakulam,4790,Santhabommali,581010,Arikivalasa
515,SPSR Nellore,5189,Ojili,592446,Arimanipadu
520,Visakhapatanam,4842,Peda Bayalu,583648,Arimera
503,Chittoor,5425,Santhipuram,596834,Arimuthanapalle
519,Srikakulam,4806,Etcherla,581690,Arinam Akkivalasa
510,Krishna,5014,Nandivada,589282,Aripirala
517,Prakasam,5145,Chandra Sekhara Puram,591447,Arivemula
520,Visakhapatanam,4847,Paderu,584733,Arjapuram
520,Visakhapatanam,4858,Cheedikada,585930,Arjunagiri Agraharam
511,Kurnool,5299,Dornipadu,594555,Arjunapuram
519,Srikakulam,4805,Ranastalam,581637,Arjunavalasa
502,Anantapur,5358,Obuladevaracheruvu,595461,Arkabhavipalle
510,Krishna,4996,Gampalagudem,588953,Arlapadu
520,Visakhapatanam,4860,K.Kotapadu,586023,Arle
521,Vizianagaram,4810,Jiyyammavalasa,582064,Arnada
503,Chittoor,5402,Satyavedu,596317,Aroor
521,Vizianagaram,4807,Komarada,581808,Artham
510,Krishna,5019,Bantumilli,589398,Arthamuru
521,Vizianagaram,4826,Garividi,582797,Arthamuru
505,East Godavari,4920,Mandapeta,587582,Arthamuru
523,West Godavari,4976,Undi,588613,Arthamuru
503,Chittoor,5381,Varadaiahpalem,595951,Arudur
503,Chittoor,5381,Varadaiahpalem,595951,Arudur
510,Krishna,5004,Bapulapadu,589097,Arugolanu
523,West Godavari,4961,Tadepalligudem,588330,Arugolanu
523,West Godavari,4961,Tadepalligudem,588330,Arugolanu
523,West Godavari,4961,Tadepalligudem,588330,Arugolanu
510,Krishna,5001,Chatrai,589024,Arugolanupeta
503,Chittoor,5377,Yerpedu,595800,Arugorla Khandriga
523,West Godavari,4961,Tadepalligudem,588334,Arulla
506,Guntur,5090,Cherukupalle H/O Arumbaka,590439,Arumbaka
506,Guntur,5090,Cherukupalle H/O Arumbaka,590439,Arumbaka
506,Guntur,5090,Cherukupalle H/O Arumbaka,590439,Arumbaka
503,Chittoor,5404,Nindra,596356,Arur
515,SPSR Nellore,5193,Chittamur,592605,Aruru
505,East Godavari,4923,Kajuluru,587617,Aryavatam
523,West Godavari,4945,Lingapalem,587966,Asannagudem
511,Kurnool,5275,Aspari,594187,Aspari
510,Krishna,5037,Avanigadda,589776,Aswaraopalem
517,Prakasam,5119,Konakanamitla,590939,Aswarayuni Palem
510,Krishna,5016,Kaikalur,589342,Atapaka
521,Vizianagaram,4808,Gummalakshmipuram,581898,Atchaba
504,Y.S.R.,5219,Pulivendla,593222,Atchavalle
520,Visakhapatanam,4876,Kasimkota,586323,Atcherla
523,West Godavari,4948,Buttayagudem,588069,Atchiahpalem
519,Srikakulam,4803,Ponduru,581574,Atchipolavalasa
505,East Godavari,4887,Addateegala,586858,Atchiyyapeta
505,East Godavari,4897,Gokavaram,587228,Atchutapuram
519,Srikakulam,4792,Jalumuru,581102,Atchutapuram
505,East Godavari,4928,Kapileswarapuram,912446,Atchutapuram
505,East Godavari,4915,Pedapudi,587513,Atchutapuratrayam
505,East Godavari,4915,Pedapudi,587513,Atchutapuratrayam
515,SPSR Nellore,5194,Naidupet,592644,Athalapalem
521,Vizianagaram,4832,Vepada,583026,Athava
515,SPSR Nellore,5189,Ojili,592474,Athivaram
506,Guntur,5077,Kollipara,590277,Athota
503,Chittoor,5404,Nindra,596364,Athur
503,Chittoor,5404,Nindra,596364,Athur
505,East Godavari,4890,Tuni,586966,Atikivaripalem
510,Krishna,5013,Unguturu,589252,Atkuru
523,West Godavari,4960,Nidadavole,588309,Atlapadu
510,Krishna,4998,A.Konduru,588987,Atlapragada
504,Y.S.R.,5227,Atlur,593358,Atlur
504,Y.S.R.,5227,Atlur,593358,Atlur
502,Anantapur,5322,Atmakur,594960,Atmakur
502,Anantapur,5322,Atmakur,594960,Atmakur
511,Kurnool,5265,Atmakur,593982,Atmakur
506,Guntur,5042,Durgi,589822,Atmakur
517,Prakasam,5152,Ulavapadu,591592,Atmakur
506,Guntur,5055,Mangalagiri,589993,Atmakur (OG)
521,Vizianagaram,4837,Nellimarla,583147,Atmaramuni Agraharam
505,East Godavari,4919,Atreyapuram,587563,Atreyapuram
521,Vizianagaram,4835,Jami,583111,Attada
519,Srikakulam,4784,Palakonda,580763,Attali
506,Guntur,5052,Amaravathi,589939,Attalur
503,Chittoor,5428,Ramakuppam,596987,Attikuppam
523,West Godavari,4973,Attili,588553,Attili
523,West Godavari,4973,Attili,588553,Attili
523,West Godavari,4973,Attili,588553,Attili
510,Krishna,5006,G.Konduru,589141,Atukuru
517,Prakasam,5109,Karamchedu,590732,Audi Pudi
517,Prakasam,5109,Karamchedu,590732,Audi Pudi
517,Prakasam,5109,Karamchedu,590732,Audi Pudi
515,SPSR Nellore,5156,Kondapuram,591684,Audimurthipuram
510,Krishna,5017,Kalidindi,589365,Avakuru
519,Srikakulam,4784,Palakonda,580733,Avalangi
519,Srikakulam,4788,Saravakota,580944,Avalangi
519,Srikakulam,4788,Saravakota,580944,Avalangi
510,Krishna,5037,Avanigadda,589773,Avanigadda
523,West Godavari,4956,Nallajerla,588250,Avapadu
523,West Godavari,4956,Nallajerla,588250,Avapadu
519,Srikakulam,4793,Sarubujjili,581186,Avatarabad
505,East Godavari,4927,Kothapeta,587684,Avidi
505,East Godavari,4927,Kothapeta,587684,Avidi
503,Chittoor,5375,Tirupati (Rural),595740,Avilala (CT)
517,Prakasam,5113,Mundlamuru,590806,Avisanavaripalem
502,Anantapur,5305,Rayadurg,594669,Avuladatla
502,Anantapur,5311,Peddavadugur,594768,Avulampalle
503,Chittoor,5427,Kuppam,596967,Avulanatham
503,Chittoor,5412,Somala,596508,Avulapalle
503,Chittoor,5426,Gudupalle,596864,Avulathimmanapalle
502,Anantapur,5318,Beluguppa,594910,Avulenna
510,Krishna,5032,Movva,589680,Avurupudi
503,Chittoor,5386,Pileru,596053,Avuvaripalle
520,Visakhapatanam,4864,Padmanabham,586110,Ayinada
515,SPSR Nellore,5176,Podalakur,592059,Ayyagaripalem
511,Kurnool,5284,Nandyal,594317,Ayyalur (Part)
511,Kurnool,5284,Nandyal,594317,Ayyalur (Part)
517,Prakasam,5136,Kanigiri,591273,Ayyanapalem
515,SPSR Nellore,5162,Duttalur,591783,Ayyanapalle
510,Krishna,5032,Movva,589678,Ayyanki
503,Chittoor,5399,Vadamalapeta,596268,Ayyannagaripalle
517,Prakasam,5146,Pamur,591496,Ayyannakota
506,Guntur,5061,Bollapalle,590055,Ayyannapalem
520,Visakhapatanam,4861,Sabbavaram,586036,Ayyannapalem
517,Prakasam,5129,Marripudi,591118,Ayyaparaju Palem
523,West Godavari,4945,Lingapalem,587978,Ayyaparajugudem
515,SPSR Nellore,5194,Naidupet,592626,Ayyapareddipalem
503,Chittoor,5395,Pulicherla,596174,Ayyavandlapalle
503,Chittoor,5395,Pulicherla,596174,Ayyavandlapalle
511,Kurnool,5283,Bandi Atmakur,594298,Ayyavari Kodur
517,Prakasam,5116,Ardhaveedu,590874,Ayyavari Palle
510,Krishna,5015,Mandavalli,589333,Ayyavari Rudravaram
515,SPSR Nellore,5184,Gudur,592229,Ayyavaripalem
503,Chittoor,5381,Varadaiahpalem,595939,Ayyavaripalem
502,Anantapur,5309,Guntakal,594737,Ayyavaripalle
517,Prakasam,5146,Pamur,591495,Ayyavaripalle
517,Prakasam,5146,Pamur,591495,Ayyavaripalle
515,SPSR Nellore,5153,Seetharamapuram,591617,Ayyavaripalle
503,Chittoor,5388,Valmikipuram,596084,Ayyavaripalle
505,East Godavari,6063,Nellipaka,579064,Ayyavaripeta
523,West Godavari,4953,Jangareddigudem,588166,Ayyavaripolavaram
511,Kurnool,5270,Gonegandla,594055,B  Agraharam
505,East Godavari,4911,Pithapuram,587452,B. Kothuru
505,East Godavari,4937,Razole,587833,B. Savaram
511,Kurnool,5259,Kurnool,593922,B. Thandrapadu (OG)
523,West Godavari,4969,Pentapadu,588508,B.Kondepadu
503,Chittoor,5391,B.Kothakota,596122,B.Kothakota
502,Anantapur,5328,Narpala,595063,B.Pappuru
505,East Godavari,4895,Rampachodavaram,587204,B.Ramannapalem
502,Anantapur,5332,Settur,595114,Bachchupalle
511,Kurnool,5298,Allagadda,594550,Bachepalle
517,Prakasam,5102,Donakonda,590625,Bada Puram
519,Srikakulam,4782,Nandigam,580589,Badagam
519,Srikakulam,4799,Narasannapeta,581427,Badam
523,West Godavari,4962,Unguturu,588342,Badampudi
523,West Godavari,4962,Unguturu,588342,Badampudi
521,Vizianagaram,4820,Badangi,582541,Badangi
523,West Godavari,4945,Lingapalem,587981,Badarala
517,Prakasam,5152,Ulavapadu,591598,Baddepudi
515,SPSR Nellore,5174,Kaluvoya,591984,Baddevolu
515,SPSR Nellore,5183,Manubolu,592206,Baddevolu
517,Prakasam,5115,Markapur,590860,Badekhanpeta
521,Vizianagaram,4824,Mentada,582715,Badevalasa
503,Chittoor,5391,B.Kothakota,596124,Badikayalapalle
520,Visakhapatanam,4847,Paderu,584618,Badimela
511,Kurnool,5252,Kowthalam,593803,Badinehal
517,Prakasam,5134,Komarolu,591216,Badineni Palle
517,Prakasam,5136,Kanigiri,591251,Baduguleru
505,East Godavari,4925,Alamuru,587653,Baduguvanilanka
517,Prakasam,5101,Peda  Araveedu,590609,Badveedu
521,Vizianagaram,4814,Seethanagaram,582257,Baggamdhoravalasa
502,Anantapur,5305,Rayadurg,594668,Baginayakana Halli
521,Vizianagaram,4826,Garividi,582778,Baguvalasa
519,Srikakulam,4776,Mandasa,580379,Bahadapalle
503,Chittoor,5378,Srikalahasti,595826,Bahadur Venkatapuram
504,Y.S.R.,5246,Rajampet,593657,Bahirajapalle
510,Krishna,5012,Gannavaram,589237,Bahubalendrunigudem
517,Prakasam,5097,Yerragondapalem,590522,Bai Penta
503,Chittoor,5428,Ramakuppam,596978,Baipparedlapalle
503,Chittoor,5427,Kuppam,596910,Bairaganipalle (Rural)
520,Visakhapatanam,4843,Dumbriguda,583923,Bairaguda
503,Chittoor,5423,Baireddipalle,596756,Baireddipalle
511,Kurnool,5265,Atmakur,593987,Bairlutygudem
520,Visakhapatanam,4844,Araku Valley,584100,Bairuguda
503,Chittoor,5424,Venkatagirikota,596784,Bairupalle
503,Chittoor,5403,Nagalapuram,596347,Baitakodiambedu
503,Chittoor,5403,Nagalapuram,596347,Baitakodiambedu
503,Chittoor,5410,Puthalapattu,596472,Baitapalle
503,Chittoor,5421,Chittoor,596699,Bakara Narasinga Rayani Peta
503,Chittoor,5421,Chittoor,596699,Bakara Narasinga Rayani Peta
521,Vizianagaram,4814,Seethanagaram,582259,Bakkupeta
520,Visakhapatanam,4863,Anandapuram,586082,Bakurupalem
517,Prakasam,5114,Darsi,590818,Bala Puram
505,East Godavari,4916,Biccavolu,587531,Balabhadrapuram
519,Srikakulam,4772,Kothuru,580093,Balada
511,Kurnool,5271,Adoni,594069,Baladur
519,Srikakulam,4802,Srikakulam,581553,Balaga (CT)
519,Srikakulam,4786,Regidi Amadalavalasa,580852,Balakavi Valasa
521,Vizianagaram,4831,Srungavarapukota,582970,Balakrishna -Rajapuram
519,Srikakulam,4778,Ichchapuram,580444,Balakrishnapuram
505,East Godavari,4929,K Gangavaram,587713,Balantharam
504,Y.S.R.,5201,Peddamudium,592877,Balapana Gudur
511,Kurnool,5280,Panyam,594250,Balapanur
504,Y.S.R.,5217,Simhadripuram,593200,Balapanur
504,Y.S.R.,5217,Simhadripuram,593200,Balapanur
504,Y.S.R.,5217,Simhadripuram,593200,Balapanur
504,Y.S.R.,5217,Simhadripuram,593200,Balapanur
520,Visakhapatanam,4851,Koyyuru,585690,Balaram
505,East Godavari,4891,Rowthulapudi,587006,Balarampuram
502,Anantapur,5360,Tanakal,595489,Balasamudram
519,Srikakulam,4799,Narasannapeta,581435,Balaseema
504,Y.S.R.,5206,Sri Avadhutha Kasinayana,592959,Balayapalle
506,Guntur,5051,Krosuru,589933,Balemarru
519,Srikakulam,4776,Mandasa,580345,Baligam
517,Prakasam,5146,Pamur,591494,Balijapalem
506,Guntur,5059,Rajupalem,590043,Balijepalle
506,Guntur,5059,Rajupalem,590043,Balijepalle
506,Guntur,5087,Vemuru,590409,Balijepalle
519,Srikakulam,4802,Srikakulam,581552,Balivada
510,Krishna,5002,Musunuru,589044,Balive
519,Srikakulam,4777,Kanchili,580435,Baliyaputtuga
504,Y.S.R.,5203,Duvvur,592919,Ballakkivaripalle
521,Vizianagaram,4814,Seethanagaram,582258,Ballakrishnapuram
517,Prakasam,5135,Veligandla,591235,Ballavaram
515,SPSR Nellore,5190,Chillakur,592509,Ballavolu
517,Prakasam,5136,Kanigiri,591287,Balli Palle
517,Prakasam,5105,Ballikurava,590683,Ballikurava
523,West Godavari,4973,Attili,588552,Ballipadu
523,West Godavari,4988,Palacole,588779,Ballipadu
523,West Godavari,4950,Tallapudi,588123,Ballipadu
510,Krishna,5012,Gannavaram,589234,Balliparru
510,Krishna,5028,Pamarru,589573,Balliparru
510,Krishna,5030,Pedana,589645,Balliparru
519,Srikakulam,4779,Kaviti,580469,Balliputtuga
504,Y.S.R.,5231,Chinthakommadinne,593412,Balupalle
520,Visakhapatanam,4851,Koyyuru,585677,Balusukura Pakalu
506,Guntur,5090,Cherukupalle H/O Arumbaka,590438,Balusulapalem
510,Krishna,4991,Jaggayyapeta,588844,Balusupadu
506,Guntur,5057,Pedakurapadu,590012,Balusupadu
519,Srikakulam,4772,Kothuru,580114,Bammidi
511,Kurnool,5288,Banaganapalle,594393,Banaganapalle (CT)
511,Kurnool,5275,Aspari,594172,Banavanur
511,Kurnool,5254,Yemmiganur,593835,Banavasi
515,SPSR Nellore,5154,Udayagiri,591638,Bandaganipalle
503,Chittoor,5373,Rompicherla,595700,Bandakindapalle
521,Vizianagaram,4812,Parvathipuram,582167,Bandaluppi
523,West Godavari,4946,T.Narasapuram,587997,Bandamcherla
502,Anantapur,5331,Raptadu,595108,Bandameedapalle
505,East Godavari,4923,Kajuluru,587616,Bandanapudi
503,Chittoor,5431,Gudipala,597078,Bandapalle
505,East Godavari,4895,Rampachodavaram,587169,Bandapalle
523,West Godavari,4957,Devarapalle,588262,Bandapuram
502,Anantapur,5355,Parigi,595422,Bandarlapalle
510,Krishna,5004,Bapulapadu,589085,Bandarugudem
505,East Godavari,4941,Amalapuram,587890,Bandarulanka (Ct)
515,SPSR Nellore,5164,Atmakur,591822,Bandarupalle
515,SPSR Nellore,5164,Atmakur,591822,Bandarupalle
506,Guntur,5056,Tadikonda,590002,Bandarupalle
506,Guntur,5056,Tadikonda,590002,Bandarupalle
503,Chittoor,5395,Pulicherla,596179,Bandaruvaripalle
515,SPSR Nellore,5183,Manubolu,592197,Bandepalle
511,Kurnool,5283,Bandi Atmakur,594293,Bandi Atmakur
505,East Godavari,4886,Y. Ramavaram,586735,Bandigedda
510,Krishna,4991,Jaggayyapeta,588857,Bandipalem
523,West Godavari,4946,T.Narasapuram,587984,Bandivarigudem
523,West Godavari,4946,T.Narasapuram,587984,Bandivarigudem
517,Prakasam,5128,Chimakurthi,591078,Bandlamudi
503,Chittoor,5393,Nimmanapalle,596153,Bandlapai
502,Anantapur,5328,Narpala,595062,Bandlapalle
503,Chittoor,5415,Punganur,596556,Bandlapalle
504,Y.S.R.,5241,Ramapuram,593566,Bandlapalle
502,Anantapur,5340,Talupula,595220,Bandlapalle
503,Chittoor,5369,Peddamandyam,595634,Bandrevu
503,Chittoor,5369,Peddamandyam,595634,Bandrevu
502,Anantapur,5307,Bommanahal,594698,Bandur
520,Visakhapatanam,4861,Sabbavaram,586030,Bangarammapalem
521,Vizianagaram,4825,Gajapathinagaram,582729,Bangarammapeta
515,SPSR Nellore,5195,Pellakur,592674,Bangarammapeta
521,Vizianagaram,4839,Denkada,583219,Bangarrajupeta
521,Vizianagaram,4813,Makkuva,582204,Bangaruvalasa
520,Visakhapatanam,4841,Munchingi Puttu,583390,Bangurupalle
511,Kurnool,5262,Jupadu Bungalow,593953,Bannur
511,Kurnool,5262,Jupadu Bungalow,593953,Bannur
511,Kurnool,5267,Midthur,594010,Bannur
511,Kurnool,5252,Kowthalam,593793,Bantakunta
511,Kurnool,5291,Chippagiri,594435,Bantanahal
510,Krishna,5019,Bantumilli,589401,Bantumilli
505,East Godavari,4943,Katrenikona,587908,Bantumilli
521,Vizianagaram,4839,Denkada,583227,Bantupalle
519,Srikakulam,4805,Ranastalam,581644,Bantupalle
511,Kurnool,5253,Pedda Kadubur,593808,Bapaladoddi
506,Guntur,5093,Bapatla,590474,Bapatla East (R)
506,Guntur,5093,Bapatla,590474,Bapatla East (R)
506,Guntur,5093,Bapatla,590474,Bapatla East (R)
506,Guntur,5093,Bapatla,590473,Bapatla West (R)
506,Guntur,5093,Bapatla,590473,Bapatla West (R)
520,Visakhapatanam,4874,Kotauratla,586275,Bapiraju Kothapalle
520,Visakhapatanam,4874,Kotauratla,586275,Bapiraju Kothapalle
523,West Godavari,4964,Pedavegi,588366,Bapirajugudem
510,Krishna,5004,Bapulapadu,589079,Bapulapadu
511,Kurnool,5273,Halaharvi,594137,Bapuram
519,Srikakulam,4787,Lakshminarsupeta,580911,Baratam
520,Visakhapatanam,4847,Paderu,584645,Barisingi
510,Krishna,5032,Movva,589687,Barlapudi
521,Vizianagaram,4815,Balijipeta,582290,Barli
520,Visakhapatanam,4847,Paderu,584589,Barluputtu
510,Krishna,5019,Bantumilli,589395,Barripadu
519,Srikakulam,4780,Sompeta,580503,Baruva
511,Kurnool,5253,Pedda Kadubur,593810,Basaladoddi
502,Anantapur,5333,Kundurpi,595121,Basapuram
502,Anantapur,5333,Kundurpi,595121,Basapuram
511,Kurnool,5271,Adoni,594098,Basarakodu
517,Prakasam,5119,Konakanamitla,590926,Basava Puram
503,Chittoor,5379,Thottambedu,595904,Basavaiahpalem
515,SPSR Nellore,5169,Kodavalur,591905,Basavaipalem
502,Anantapur,5351,Amarapuram,595378,Basavanahalli
