district_name,mandal_name,panchayath_code,panchayath_name
Guntur,350,200410,Turakapalem
Guntur,350,200408,Rudravaram
Guntur,350,200404,Madala
Guntur,350,200399,Chagantivaripalem
Guntur,350,200406,Narnepadu
Guntur,350,200405,Muppalla
Guntur,350,200403,L. Kurapadu
Krishna,351,203474,Gullapudi
Krishna,351,203468,Yellapuram
Krishna,351,203473,Chintalavalli
Krishna,351,203469,Akkireddigudem
Krishna,351,203475,Katrenipadu
Krishna,351,203478,Musunuru
Krishna,351,203465,Gopavaram
Krishna,351,203476,Korlagunta
Krishna,351,203472,Chillaboinapalli
Krishna,351,203480,Surepalli
Krishna,351,203479,Ramanakkapeta
Krishna,351,203477,Lopudi
Krishna,351,203466,Valasapalli
Krishna,351,203467,Velpucherla
Krishna,351,203471,Chakkapalli
Krishna,351,203470,Balive
SPSR Nellore,352,208768,Duvvuru Vari Palem
SPSR Nellore,352,208767,Doruvulapalem
SPSR Nellore,352,208778,Pathurivari Kandrigi
SPSR Nellore,352,208775,Narikela Palli
SPSR Nellore,352,208772,Mamidi Padu
SPSR Nellore,352,234550,Piditha Polur
SPSR Nellore,352,208777,Epuru Bit-1-B
SPSR Nellore,352,208783,Valluru
SPSR Nellore,352,208781,Pynapuram
SPSR Nellore,352,208765,Bhramadevam
SPSR Nellore,352,208769,Epuru Bit-1 A
SPSR Nellore,352,208782,Tallapudi
SPSR Nellore,352,208766,Dammaya Palem
SPSR Nellore,352,208774,Muthukuru
SPSR Nellore,352,208780,Sarvepalli Bit-V
SPSR Nellore,352,208771,Malluru
SPSR Nellore,352,208779,Polamrajugunta
SPSR Nellore,352,208773,Musunurivaripalem
SPSR Nellore,352,208776,Nelaturu
SPSR Nellore,352,208770,Krishna Patnam
Y.S.R.,354,198517,Ramachandrayapalli
Y.S.R.,354,198512,Mylavaram
Y.S.R.,354,198503,Besthavemula
Y.S.R.,354,198518,Thalamanchipatnam
Krishna,353,203487,Pondugula
Krishna,353,203484,Keerthirayani Gudem
Y.S.R.,354,198511,Murrapandi
Y.S.R.,354,198504,Chinna Komerla
Krishna,353,203485,Morsumilli
Krishna,353,203481,Chandragudem
Y.S.R.,354,198521,Veparala
Krishna,353,203483,Ganapavaram
Y.S.R.,354,198514,Navabpeta
Y.S.R.,354,198520,Vaddiralla
Y.S.R.,354,198510,M. Kamalladinne
Y.S.R.,354,198506,Dommara Nandyala
Krishna,353,203482,Chandrala
Y.S.R.,354,198507,Kallutla
Krishna,353,203488,Pulluru
Y.S.R.,354,198515,Peddakomerla
Krishna,353,203490,Velvadam
Y.S.R.,354,198516,Ponnampalli
Y.S.R.,354,198509,Lingapuram
Krishna,353,203489,Tholukodu
Y.S.R.,354,198519,Thorri Vemula
Y.S.R.,354,198508,Karamalavari Palli
Y.S.R.,354,198513,Narjampalli
Y.S.R.,354,198505,Dodium
Krishna,353,203486,Mylavaram
Guntur,355,200423,Sankuratripadu
Guntur,355,200416,Endugumpalem
Guntur,355,200411,Ameensahebpalem
Guntur,355,200412,Appapuram
Guntur,355,200422,Nadendla
Guntur,355,200424,Satuluru
Guntur,355,200419,Irlapadu
Guntur,355,200418,Gorijavolu
Guntur,355,200413,Bukkapuram
Guntur,355,200421,Kanaparru
Guntur,355,200420,Jangalapally
Guntur,355,200415,Chirumamilla
Guntur,355,200425,Tubadu
Guntur,355,200414,Chandavaram
Guntur,355,200417,Ganapavaram
Chittoor,356,197260,Karani
Chittoor,356,197272,Vembakam
Chittoor,356,197268,Surutupalle
Chittoor,356,197254,Achamanaidu Kandriga
Chittoor,356,197270,Tripuranthaka Puramkota
Chittoor,356,197263,Nagalapuram
Chittoor,356,197258,Kadivedu
Chittoor,356,197269,Tripuranathakapurampalm
Chittoor,356,197264,Nandanam
Chittoor,356,197271,Vellore
Chittoor,356,197266,Sadasiva Sankarapuram
Chittoor,356,197265,Rajula Kandriga
Chittoor,356,197259,Kalanjeri
Chittoor,356,197261,Kotta Kadu
Chittoor,356,197267,Subbanaidu Kandriga
Chittoor,356,197255,Baitakodiambedu
Chittoor,356,197257,Chinna Pattu
Chittoor,356,197262,Krishnapuram
Chittoor,356,197256,Beerakuppam
Guntur,357,200438,Nagaram
Guntur,357,200433,Edupalli
Guntur,357,200440,Pedamatlapudi
Guntur,357,200441,Pedapalli
Guntur,357,200427,Allaparru
Guntur,357,200446,Tadivakavaripalem
Guntur,357,200437,Mantripalem
Guntur,357,200428,Bellamvaripalem
Guntur,357,200426,Addankivaripalem
Guntur,357,200443,Pudivada
Guntur,357,200439,Pamidimarru
Guntur,357,200450,Jillepalli
Guntur,357,200448,Ullipalem
Guntur,357,200445,Siripudi
Guntur,357,200444,Sajjavaripalem
Guntur,357,200434,Eletipalem
Guntur,357,200430,Chinamatlapudi
Guntur,357,200447,Thotapalli
Guntur,357,200435,Dhulipudi South
Guntur,357,200432,Dhulipudi North
Guntur,357,200431,Chirakalavaripalem
Guntur,357,200442,Peddavaram
Guntur,357,200429,Borumadigapalli
Guntur,357,200449,Venigallavaripalem
Guntur,357,257861,Meesalavaripalem
Guntur,357,200436,Kolaganivaripalem
Chittoor,358,197278,Gundrajukuppam H.W
Chittoor,358,243902,Venkatanarasimharajupet
Chittoor,358,197286,Oranthangalgollakuppam
Chittoor,358,197287,Therani
Chittoor,358,197281,Mangadu
Chittoor,358,197275,Bugga Agraharam
Chittoor,358,197282,Melapattu
Chittoor,358,197277,Gundrajukuppam
Chittoor,358,197274,Beerakuppam
Chittoor,358,197276,Damarapakam
Chittoor,358,197280,M.Kothuru
Chittoor,358,197279,Inambakam
Chittoor,358,197288,V.Kaverirajapuram
Chittoor,358,197273,Adavikothuru
Chittoor,358,197284,Mudipalle
Chittoor,358,197285,Nambakam
Chittoor,358,197283,Mittapalem
Krishna,359,203511,Talagadadeevi
Krishna,359,203502,Nachugunta
Krishna,359,203508,Remalavaripalem
Krishna,359,203509,Sorlagondi
Krishna,359,203497,Elichitladibba
Krishna,359,203498,Etimoga
Krishna,359,203507,Pedapalem
Krishna,359,203495,Chodavaram
Krishna,359,203492,Nali
Krishna,359,203493,Sangameswaram
Krishna,359,203503,Nagayalanka
Krishna,359,203504,Nangegadda
Krishna,359,203510,T.Kothapalem
Krishna,359,203499,Gullalamoda
Krishna,359,203512,Vakkapatlavaripalem
Krishna,359,203505,Parrachivara
Krishna,359,203501,Marripalem
Krishna,359,203506,Pedakammavaripalem
Krishna,359,203491,Ganapeswaram
Krishna,359,203494,Bhavadeverapalli
Krishna,359,203500,Kammanamolu
Krishna,359,203496,Edurumondi
Prakasam,360,234777,Ch.Uppalapadu
Prakasam,360,234788,Choutapalem
Prakasam,360,234789,Machavaram
Prakasam,360,234786,Pothavaram
Prakasam,360,234794,Kandlagunta
Prakasam,360,234782,Kothakota
Prakasam,360,234774,Chekurapadu
Prakasam,360,234781,H.Nidamanuru
Prakasam,360,234785,Obannapalem
Prakasam,360,234775,Maddiralapadu
Prakasam,360,234791,Edumudi
Prakasam,360,234790,Uppugunduru
Prakasam,360,234793,M.Muppalla
Prakasam,360,234776,Chadalawada
Prakasam,360,234779,Kanaparthi
Prakasam,360,234783,K.Takkellapadu
Prakasam,360,234796,Timmasamudram
Prakasam,360,234778,Ammanabrolu
Prakasam,360,234784,N.G.Padu
Prakasam,360,234795,Ommevaram
Prakasam,360,234787,Raparla
Prakasam,360,234780,Vinodarayunipalem
Prakasam,360,234792,Mattigunta
SPSR Nellore,361,208794,Marlapalli
SPSR Nellore,361,234552,Puderu
SPSR Nellore,361,208791,Juvvalapalem
SPSR Nellore,361,234551,Kapuluru
SPSR Nellore,361,208795,Menakur
SPSR Nellore,361,208787,Chigurupadu
SPSR Nellore,361,208788,Chilamatturu
SPSR Nellore,361,208793,Kuchiwada
SPSR Nellore,361,208800,Vinnamala
SPSR Nellore,361,208786,Bheemavaram
SPSR Nellore,361,208785,Aravaperimidi
SPSR Nellore,361,208790,Gottiprolu
SPSR Nellore,361,208792,Kallipadu
SPSR Nellore,361,208789,Dwarakapuram
SPSR Nellore,361,1000029449,
SPSR Nellore,361,208784,Annamedu
SPSR Nellore,361,208797,Pandluru
SPSR Nellore,361,1000029411,
SPSR Nellore,361,208798,Puduru
SPSR Nellore,361,208799,Thimmagikandriga
Visakhapatanam,362,235713,Devavaram
Visakhapatanam,362,235728,Dosulapadu
Visakhapatanam,362,235782,Rajayyapeta
Visakhapatanam,362,235783,Ramanayyapeta
Visakhapatanam,362,235733,Janakayyapeta
Visakhapatanam,362,235691,Buchirajupeta
Visakhapatanam,362,235784,Rebaka
Visakhapatanam,362,235710,Chinateenarla
Visakhapatanam,362,235807,Vempadu
Visakhapatanam,362,235727,Donkada
Visakhapatanam,362,235692,Chandanada
Visakhapatanam,362,235731,Gullipadu
Visakhapatanam,362,235756,Mukundarajupeta
Visakhapatanam,362,235729,G.Jagannadhapuram
Visakhapatanam,362,235759,Nayampudi
Visakhapatanam,362,235690,Bodugallam
Visakhapatanam,362,235712,Chukalavarilakshmipuram
Visakhapatanam,362,235757,N.Narasapauram
Visakhapatanam,362,235758,Nakkapalli
Visakhapatanam,362,235711,Chittibatla Agraharam
Visakhapatanam,362,235781,Pedadoddigallu
Visakhapatanam,362,235688,Amalapuram
Visakhapatanam,362,235714,Donivanilakshmipuram
Visakhapatanam,362,235805,Uddandapuram
Visakhapatanam,362,235732,Gunipudi
Visakhapatanam,362,235709,Chinadoddigallu
Visakhapatanam,362,235689,Bangarammapeta
Visakhapatanam,362,235730,Godicherla
Visakhapatanam,362,235780,Nellipudi
Visakhapatanam,362,235755,Kagita
Visakhapatanam,362,235895,Pedateenarla
Visakhapatanam,362,235806,Upmaka
1,363,196299,Oravoy
1,363,196302,Talamarlavandlapalli
1,363,196304,Ubicherla
1,363,196301,Panthulacheruvu
1,363,196295,Kadiripulakunta
1,363,196296,M.Agraharam (S.M.PALLI)
1,363,196303,Tavalamarri
1,363,196293,Allugundu
1,363,196300,P.Kothapalli
1,363,196297,Maddimadugu
1,363,196298,Nallacheruvu
1,363,196294,Jogannapeta
West Godavari,364,214713,Ayyavaram
West Godavari,364,214718,Gundepalle
West Godavari,364,214728,Singarajupalem
West Godavari,364,214724,Nallajerla
West Godavari,364,214731,West Chodavaram
West Godavari,364,214709,Achannapalem
West Godavari,364,214723,Nabipeta
West Godavari,364,214710,Ananthapalle
West Godavari,364,214720,Kowluru
West Godavari,364,214721,Marellamudi
West Godavari,364,214730,Telikicherla
West Godavari,364,214715,Chodavaram (EAST)
West Godavari,364,214716,Dubacherla
West Godavari,364,214726,Prakasaraopalem
West Godavari,364,214717,Gantavarigudem
West Godavari,364,214725,Pothavaram
West Godavari,364,214729,Subhadrapalem
West Godavari,364,214714,Cheepurugudem
West Godavari,364,214712,Avapadu
West Godavari,364,214727,Pullalapadu
West Godavari,364,214711,Anumunilanka
West Godavari,364,214722,Musallakunta
West Godavari,364,214719,Jagannadhapuram
1,365,196309,Masakarankapalli
1,365,196315,Vellamaddi
1,365,196313,Reddipalli
1,365,196312,Pulagampalli
1,365,196305,Charupalli
1,365,196307,Gopepalli
1,365,196308,Kurumala
1,365,196311,Pathabathalapalli
1,365,196306,Donnikota
1,365,196316,Yerravankapalli
1,365,196310,Nallamada
1,365,196314,Vankarakunta
1,366,196323,Mekalacheruvu
1,366,196322,Marrikommadinne
1,366,196317,Balija Palli
1,366,196321,Gowkanapalli
1,366,196318,Dhaniyanicheruvu
1,366,196319,Eastnadimpalli
1,366,196320,Edurudona
1,366,196328,Velichelimala
1,366,196327,Vankamaddi
1,366,196326,Pedaballi
1,366,196324,Nambulapulikunta
1,366,196329,West Nadim Palli
1,366,196325,P.Kothapalli
Y.S.R.,367,198523,Kunda Nelloru
Y.S.R.,367,198533,Yerracheruvupalli
Y.S.R.,367,198525,Nagireddipalli
Y.S.R.,367,198530,Pothapi
Y.S.R.,367,198529,Patur
Y.S.R.,367,198528,Nookinenipalli
Y.S.R.,367,198522,Adapur
Y.S.R.,367,198524,Lebaka
Y.S.R.,367,198532,Tanguturu
Y.S.R.,367,198531,T.Vengamamba Puram
Y.S.R.,367,198526,Nallathimmaiahpalli
Y.S.R.,367,198527,Nandalur
Kurnool,368,204449,Poolachinta
Kurnool,368,204441,Machapuram
Kurnool,368,204443,Muguthi
Kurnool,368,204446,Nandavaram
Kurnool,368,204450,T.Somalaguduru
Kurnool,368,204440,Kanakaveedu
Kurnool,368,204439,Ibrahimpuram
Kurnool,368,204447,Peddakothiliki
Kurnool,368,204438,Halaharvi
Kurnool,368,204437,Gurujala
Kurnool,368,204442,Mittasompuram
Kurnool,368,204445,Nagaladinne
Kurnool,368,204444,Nadikhairavadi
Kurnool,368,204448,Ponakaladinne
Srikakulam,369,211122,Temburu
Srikakulam,369,211102,Karlapudi
Srikakulam,369,211095,Devupuram
Srikakulam,369,211117,Radhajanaboddapadu
Srikakulam,369,211100,Harshabada
Srikakulam,369,211112,Nowgam
Srikakulam,369,211111,Narsipuram
Srikakulam,369,211104,Khallada
Srikakulam,369,211110,Narendhrapuram
Srikakulam,369,211090,Badagam
Srikakulam,369,211097,Dimmidijola
Srikakulam,369,211107,Marlapadu
Srikakulam,369,211118,Rampuram
Srikakulam,369,211088,Anadhapuram
Srikakulam,369,211120,Sivarampuram
Srikakulam,369,211108,Mondrayavalasa
Srikakulam,369,211114,Pedda Banapuram
Srikakulam,369,211121,Subhadrapuram
Srikakulam,369,211119,Sailada
Srikakulam,369,211115,Peddatamarapalli
Srikakulam,369,211105,Kothaagraharam
Srikakulam,369,211091,Bejjipalli
Srikakulam,369,211101,Kanithivuru
Srikakulam,369,211092,Borubhadra
Srikakulam,369,211098,Gollavooru
Srikakulam,369,211124,Vallabharayapadu
Srikakulam,369,211123,Uyyalapeta
Srikakulam,369,211113,Paddalavunipalli
Srikakulam,369,211093,Deenabandhupuram
Srikakulam,369,211089,Annapuram
Srikakulam,369,211106,Lakhidasupuram
Srikakulam,369,211099,Haridasupuram
Srikakulam,369,211116,Pratapaviswanadhapuram
Srikakulam,369,211103,Kaviti
Srikakulam,369,211096,Dimilada
Srikakulam,369,211094,Devalabhadra
Srikakulam,369,211109,Nandigam
Krishna,370,203515,Chandapuram
Krishna,370,203531,Ramireddipalli
Krishna,370,1000023672,
Krishna,370,203528,Pallagiri
Krishna,370,203516,Damuluru
Krishna,370,203521,Kanchela
Krishna,370,203525,Lingalapadu
Krishna,370,203518,Ithavaram
Krishna,370,203535,Torragudipadu
Krishna,370,203522,Kethaveerunipadu
Krishna,370,203513,Adaviravulapadu
Krishna,370,203524,Konduru
Krishna,370,203514,Ambarupet
Krishna,370,203527,Munagacherla
Krishna,370,203534,Takkellapadu
Krishna,370,203519,Jonnalagadda
Krishna,370,203523,Konatamatmakuru
Krishna,370,203529,Peddavaram
Krishna,370,203532,Rudravaram
Krishna,370,203533,Somavaram
Krishna,370,203520,Kammavaripalem
Krishna,370,203530,Raghavapuram
Krishna,370,203526,Magallu
Krishna,370,203517,Gollamudi
Kurnool,371,204452,Bijinavemula
Kurnool,371,204456,Kollabavapuram
Kurnool,371,204454,Brahmanakotkur
Kurnool,371,204459,Malyala
Kurnool,371,204453,10. Bollavaram
Kurnool,371,204457,Konetammapalli
Kurnool,371,204461,Sathanikota
Kurnool,371,204451,Allur
Kurnool,371,204455,Damagatla
Kurnool,371,204460,Nagatoor
Kurnool,371,204462,Vaddamanu
Kurnool,371,204458,Konidela
Krishna,372,203552,Ramapuram
Krishna,372,203555,Tamirisa
Krishna,372,203548,Pedavirivada
Krishna,372,203547,Pedalingala
Krishna,372,203544,Kudaravalli
Krishna,372,257985,Venkataraghavapuram
Krishna,372,203550,Ponukumadu
Krishna,372,203543,Janardhanapuram
Krishna,372,203545,Nandivada
Krishna,372,203546,Oddulameraka
Krishna,372,203551,Puttagunta
Krishna,372,203537,Aripirala
Krishna,372,203557,Vennanapudi
Krishna,372,203556,Tummalapalli
Krishna,372,203541,Gandepudi
Krishna,372,203553,Rudrapaka
Krishna,372,203549,Polukonda
Krishna,372,203536,Anamanapudi
Krishna,372,203539,Chinalingala
Krishna,372,203542,Ilaparru
Krishna,372,203538,Chedurthipadu
Krishna,372,203554,Sankarampadu
Krishna,372,203540,Dandiganapudi
Kurnool,373,204469,Gunthanala
Kurnool,373,204475,Pandurangapuram
Kurnool,373,204474,P.Kottala
Kurnool,373,204463,Ayyalur
Kurnool,373,204480,Rayamalpuram
Kurnool,373,204468,Chapirevula
Kurnool,373,204470,Kanala
Kurnool,373,204476,Polur
Kurnool,373,204464,Bheemavaram
Kurnool,373,204465,Billalapuram
Kurnool,373,204479,Pusulur
Kurnool,373,204482,Udumalpuram
Kurnool,373,204466,Brahmanapalle
Kurnool,373,204471,Kothapalli
Kurnool,373,204467,Chabolu
Kurnool,373,204481,Rythunagaram
Kurnool,373,204478,Pulimaddi
Kurnool,373,204477,Ponnapuram
Kurnool,373,204473,Munagala
Kurnool,373,204472,Mitnala
Srikakulam,374,211133,Gopalapenta
Srikakulam,374,211144,Madapam
Srikakulam,374,211129,Chikkalavalasa
Srikakulam,374,211153,Sundarapuram
Srikakulam,374,211142,Kothapolavalasa
Srikakulam,374,211126,Balaseema
Srikakulam,374,211140,Kobagam
Srikakulam,374,211138,Karagam
Srikakulam,374,211135,Jammu
Srikakulam,374,211155,Thelagavalasa
Srikakulam,374,211136,Kambakaya
Srikakulam,374,211148,Narasannapeta
Srikakulam,374,211137,Kameswripeta
Srikakulam,374,211157,Varahanarasimhapuram
Srikakulam,374,211158,Yarabadu
Srikakulam,374,211130,Chinaborigivalasa
Srikakulam,374,211132,Deavdi
Srikakulam,374,211149,Paraselli
Srikakulam,374,211146,Musidigattu
Srikakulam,374,211156,Urlam
Srikakulam,374,211145,Makivalasa
Srikakulam,374,211141,Komarthy
Srikakulam,374,211127,Borigivalasa
Srikakulam,374,211151,Ravulavalasa
Srikakulam,374,211139,Killam
Srikakulam,374,211154,Tamarapalli
Srikakulam,374,211134,Gottipalli
Srikakulam,374,211131,Chodavaram
Srikakulam,374,211152,Satyavaram
Srikakulam,374,211143,Lukulam
Srikakulam,374,211147,Nadagam
Srikakulam,374,211128,Chennapuram
Srikakulam,374,211125,Badam
Srikakulam,374,211150,Pothayyavalasa
West Godavari,375,214746,Navarasapuram Old
West Godavari,375,214733,Chamakuripalem
West Godavari,375,214748,Pedalanka
West Godavari,375,214742,Mallavaram
West Godavari,375,214747,Pasaladeevi
West Godavari,375,214758,Vemuladeevi West
