300,6,5259,Kurnool,2019-10-18 09:08:01.316274,2019-10-18 09:08:01.316274
301,11,4809,Kurupam,2019-10-18 09:08:01.340508,2019-10-18 09:08:01.340508
302,11,4833,Lakkavarapukota,2019-10-18 09:08:01.35389,2019-10-18 09:08:01.35389
303,13,5240,Lakkireddipalle,2019-10-18 09:08:01.367382,2019-10-18 09:08:01.367382
304,9,4787,Lakshminarsupeta,2019-10-18 09:08:01.379409,2019-10-18 09:08:01.379409
305,9,4804,Laveru,2019-10-18 09:08:01.391447,2019-10-18 09:08:01.391447
306,1,5365,Lepakshi,2019-10-18 09:08:01.414891,2019-10-18 09:08:01.414891
307,13,5218,Lingala,2019-10-18 09:08:01.449408,2019-10-18 09:08:01.449408
308,12,4945,Lingapalem,2019-10-18 09:08:01.473681,2019-10-18 09:08:01.473681
309,7,5150,Lingasamudram,2019-10-18 09:08:01.492457,2019-10-18 09:08:01.492457
310,4,5048,Machavaram,2019-10-18 09:08:01.505089,2019-10-18 09:08:01.505089
311,4,5040,Macherla,2019-10-18 09:08:01.51981,2019-10-18 09:08:01.51981
312,5,5034,Machilipatnam,2019-10-18 09:08:01.5402,2019-10-18 09:08:01.5402
313,1,5350,Madakasira,2019-10-18 09:08:01.559183,2019-10-18 09:08:01.559183
314,2,5392,Madanapalle,2019-10-18 09:08:01.59106,2019-10-18 09:08:01.59106
315,6,5292,Maddikera (east),2019-10-18 09:08:01.605495,2019-10-18 09:08:01.605495
316,7,5127,Maddipadu,2019-10-18 09:08:01.627527,2019-10-18 09:08:01.627527
317,10,4857,Madugula,2019-10-18 09:08:01.640376,2019-10-18 09:08:01.640376
318,6,5285,Mahanandi,2019-10-18 09:08:01.654869,2019-10-18 09:08:01.654869
319,10,4875,Makavarapalem,2019-10-18 09:08:01.673514,2019-10-18 09:08:01.673514
320,11,4813,Makkuva,2019-10-18 09:08:01.685118,2019-10-18 09:08:01.685118
321,3,4938,Malikipuram,2019-10-18 09:08:01.695388,2019-10-18 09:08:01.695388
322,3,4936,Mamidikuduru,2019-10-18 09:08:01.706502,2019-10-18 09:08:01.706502
323,3,4920,Mandapeta,2019-10-18 09:08:01.717651,2019-10-18 09:08:01.717651
324,9,4776,Mandasa,2019-10-18 09:08:01.729207,2019-10-18 09:08:01.729207
325,5,5015,Mandavalli,2019-10-18 09:08:01.744217,2019-10-18 09:08:01.744217
326,4,5055,Mangalagiri,2019-10-18 09:08:01.754967,2019-10-18 09:08:01.754967
327,6,5250,Mantralayam,2019-10-18 09:08:01.768631,2019-10-18 09:08:01.768631
328,8,5183,Manubolu,2019-10-18 09:08:01.785039,2019-10-18 09:08:01.785039
329,3,4884,Maredumilli,2019-10-18 09:08:01.797059,2019-10-18 09:08:01.797059
330,7,5115,Markapur,2019-10-18 09:08:01.809427,2019-10-18 09:08:01.809427
331,8,5163,Marripadu,2019-10-18 09:08:01.821285,2019-10-18 09:08:01.821285
332,7,5129,Marripudi,2019-10-18 09:08:01.831264,2019-10-18 09:08:01.831264
333,7,5106,Martur,2019-10-18 09:08:01.842053,2019-10-18 09:08:01.842053
334,4,5073,Medikonduru,2019-10-18 09:08:01.853153,2019-10-18 09:08:01.853153
335,9,4774,Meliaputti,2019-10-18 09:08:01.867073,2019-10-18 09:08:01.867073
336,11,4824,Mentada,2019-10-18 09:08:01.884334,2019-10-18 09:08:01.884334
337,11,4822,Merakamudidam,2019-10-18 09:08:01.895463,2019-10-18 09:08:01.895463
338,6,5267,Midthur,2019-10-18 09:08:01.908296,2019-10-18 09:08:01.908296
339,12,4986,Mogalthur,2019-10-18 09:08:01.921263,2019-10-18 09:08:01.921263
340,5,5036,Mopidevi,2019-10-18 09:08:01.932204,2019-10-18 09:08:01.932204
341,5,5032,Movva,2019-10-18 09:08:01.947199,2019-10-18 09:08:01.947199
342,13,5216,Muddanur,2019-10-18 09:08:01.958053,2019-10-18 09:08:01.958053
343,1,5339,Mudigubba,2019-10-18 09:08:01.970353,2019-10-18 09:08:01.970353
344,5,5020,Mudinepalle,2019-10-18 09:08:01.984278,2019-10-18 09:08:01.984278
345,2,5367,Mulakalacheruvu,2019-10-18 09:08:01.995868,2019-10-18 09:08:01.995868
346,3,4932,Mummidivaram,2019-10-18 09:08:02.01127,2019-10-18 09:08:02.01127
347,10,4877,Munagapaka,2019-10-18 09:08:02.025304,2019-10-18 09:08:02.025304
348,10,4841,Munchingi puttu,2019-10-18 09:08:02.041143,2019-10-18 09:08:02.041143
349,7,5113,Mundlamuru,2019-10-18 09:08:02.05429,2019-10-18 09:08:02.05429
350,4,5068,Muppalla,2019-10-18 09:08:02.070779,2019-10-18 09:08:02.070779
351,5,5002,Musunuru,2019-10-18 09:08:02.087244,2019-10-18 09:08:02.087244
352,8,5181,Muthukur,2019-10-18 09:08:02.097162,2019-10-18 09:08:02.097162
353,5,4995,Mylavaram,2019-10-18 09:08:02.116373,2019-10-18 09:08:02.116373
354,13,5200,Mylavaram,2019-10-18 09:08:02.136193,2019-10-18 09:08:02.136193
355,4,5069,Nadendla,2019-10-18 09:08:02.149923,2019-10-18 09:08:02.149923
356,2,5403,Nagalapuram,2019-10-18 09:08:02.168549,2019-10-18 09:08:02.168549
357,4,5095,Nagaram,2019-10-18 09:08:02.182037,2019-10-18 09:08:02.182037
358,2,5406,Nagari,2019-10-18 09:08:02.195501,2019-10-18 09:08:02.195501
359,5,5038,Nagayalanka,2019-10-18 09:08:02.210274,2019-10-18 09:08:02.210274
360,7,5126,Naguluppala padu,2019-10-18 09:08:02.220717,2019-10-18 09:08:02.220717
361,8,5194,Naidupet,2019-10-18 09:08:02.231979,2019-10-18 09:08:02.231979
362,10,4880,Nakkapalle,2019-10-18 09:08:02.241386,2019-10-18 09:08:02.241386
363,1,5359,Nallacheruvu,2019-10-18 09:08:02.258847,2019-10-18 09:08:02.258847
364,12,4956,Nallajerla,2019-10-18 09:08:02.27085,2019-10-18 09:08:02.27085
365,1,5344,Nallamada,2019-10-18 09:08:02.285304,2019-10-18 09:08:02.285304
366,1,5341,Nambulipulikunta,2019-10-18 09:08:02.296799,2019-10-18 09:08:02.296799
367,13,5243,Nandalur,2019-10-18 09:08:02.310976,2019-10-18 09:08:02.310976
368,6,5255,Nandavaram,2019-10-18 09:08:02.321635,2019-10-18 09:08:02.321635
369,9,4782,Nandigam,2019-10-18 09:08:02.335137,2019-10-18 09:08:02.335137
370,5,4993,Nandigama,2019-10-18 09:08:02.346376,2019-10-18 09:08:02.346376
371,6,5260,Nandikotkur,2019-10-18 09:08:02.356618,2019-10-18 09:08:02.356618
372,5,5014,Nandivada,2019-10-18 09:08:02.367525,2019-10-18 09:08:02.367525
373,6,5284,Nandyal,2019-10-18 09:08:02.383008,2019-10-18 09:08:02.383008
374,9,4799,Narasannapeta,2019-10-18 09:08:02.39973,2019-10-18 09:08:02.39973
375,12,4987,Narasapuram,2019-10-18 09:08:02.420045,2019-10-18 09:08:02.420045
376,4,5067,Narasaraopet,2019-10-18 09:08:02.444355,2019-10-18 09:08:02.444355
377,2,5400,Narayanavanam,2019-10-18 09:08:02.466105,2019-10-18 09:08:02.466105
378,1,5328,Narpala,2019-10-18 09:08:02.47689,2019-10-18 09:08:02.47689
379,10,4854,Narsipatnam,2019-10-18 09:08:02.488118,2019-10-18 09:08:02.488118
380,10,4852,Nathavaram,2019-10-18 09:08:02.498038,2019-10-18 09:08:02.498038
381,4,5060,Nekarikallu,2019-10-18 09:08:02.507974,2019-10-18 09:08:02.507974
382,11,4837,Nellimarla,2019-10-18 09:08:02.519042,2019-10-18 09:08:02.519042
383,3,6063,Nellipaka,2019-10-18 09:08:02.529882,2019-10-18 09:08:02.529882
384,8,5177,Nellore,2019-10-18 09:08:02.540474,2019-10-18 09:08:02.540474
385,12,4960,Nidadavole,2019-10-18 09:08:02.549418,2019-10-18 09:08:02.549418
386,12,4968,Nidamarru,2019-10-18 09:08:02.55832,2019-10-18 09:08:02.55832
387,2,5393,Nimmanapalle,2019-10-18 09:08:02.568227,2019-10-18 09:08:02.568227
388,2,5404,Nindra,2019-10-18 09:08:02.577666,2019-10-18 09:08:02.577666
389,4,5094,Nizampatnam,2019-10-18 09:08:02.588756,2019-10-18 09:08:02.588756
390,4,5063,Nuzendla,2019-10-18 09:08:02.597967,2019-10-18 09:08:02.597967
391,5,5003,Nuzvid,2019-10-18 09:08:02.607317,2019-10-18 09:08:02.607317
392,1,5358,Obuladevaracheruvu,2019-10-18 09:08:02.62467,2019-10-18 09:08:02.62467
393,13,5248,Obulavaripalle,2019-10-18 09:08:02.644314,2019-10-18 09:08:02.644314
394,8,5189,Ojili,2019-10-18 09:08:02.660871,2019-10-18 09:08:02.660871
395,7,5139,Ongole,2019-10-18 09:08:02.671711,2019-10-18 09:08:02.671711
396,6,5268,Orvakal,2019-10-18 09:08:02.682274,2019-10-18 09:08:02.682274
397,6,5295,Owk,2019-10-18 09:08:02.694975,2019-10-18 09:08:02.694975
398,3,4934,P.gannavaram,2019-10-18 09:08:02.705818,2019-10-18 09:08:02.705818
399,11,4818,Pachipenta,2019-10-18 09:08:02.719452,2019-10-18 09:08:02.719452
400,10,4847,Paderu,2019-10-18 09:08:02.733674,2019-10-18 09:08:02.733674
401,10,4864,Padmanabham,2019-10-18 09:08:02.744302,2019-10-18 09:08:02.744302
402,6,5261,Pagidyala,2019-10-18 09:08:02.754839,2019-10-18 09:08:02.754839
403,2,5396,Pakala,2019-10-18 09:08:02.76559,2019-10-18 09:08:02.76559
404,12,4977,Palacoderu,2019-10-18 09:08:02.779214,2019-10-18 09:08:02.779214
405,12,4988,Palacole,2019-10-18 09:08:02.789038,2019-10-18 09:08:02.789038
406,9,4784,Palakonda,2019-10-18 09:08:02.79965,2019-10-18 09:08:02.79965
407,2,5422,Palamaner,2019-10-18 09:08:02.816293,2019-10-18 09:08:02.816293
408,9,4775,Palasa,2019-10-18 09:08:02.829023,2019-10-18 09:08:02.829023
409,2,5432,Palasamudram,2019-10-18 09:08:02.840213,2019-10-18 09:08:02.840213
410,5,5028,Pamarru,2019-10-18 09:08:02.850601,2019-10-18 09:08:02.850601
411,1,5315,Pamidi,2019-10-18 09:08:02.860314,2019-10-18 09:08:02.860314
412,5,5026,Pamidimukkala,2019-10-18 09:08:02.87048,2019-10-18 09:08:02.87048
413,6,5266,Pamulapadu,2019-10-18 09:08:02.880256,2019-10-18 09:08:02.880256
414,7,5146,Pamur,2019-10-18 09:08:02.890811,2019-10-18 09:08:02.890811
415,6,5280,Panyam,2019-10-18 09:08:02.903583,2019-10-18 09:08:02.903583
416,10,4870,Paravada,2019-10-18 09:08:02.914869,2019-10-18 09:08:02.914869
417,7,5108,Parchur,2019-10-18 09:08:02.926544,2019-10-18 09:08:02.926544
418,1,5355,Parigi,2019-10-18 09:08:02.937249,2019-10-18 09:08:02.937249
419,11,4812,Parvathipuram,2019-10-18 09:08:02.94695,2019-10-18 09:08:02.94695
420,9,4773,Pathapatnam,2019-10-18 09:08:02.96076,2019-10-18 09:08:02.96076
421,6,5290,Pattikonda,2019-10-18 09:08:02.970477,2019-10-18 09:08:02.970477
422,10,4881,Payakaraopeta,2019-10-18 09:08:02.984498,2019-10-18 09:08:02.984498
423,6,5294,Peapally,2019-10-18 09:08:02.9949,2019-10-18 09:08:02.9949
424,7,5101,Peda  araveedu,2019-10-18 09:08:03.004762,2019-10-18 09:08:03.004762
425,10,4842,Peda bayalu,2019-10-18 09:08:03.015177,2019-10-18 09:08:03.015177
426,7,5144,Pedacherlo palle,2019-10-18 09:08:03.026842,2019-10-18 09:08:03.026842
427,4,5075,Pedakakani,2019-10-18 09:08:03.039699,2019-10-18 09:08:03.039699
428,4,5057,Pedakurapadu,2019-10-18 09:08:03.049596,2019-10-18 09:08:03.049596
429,5,5030,Pedana,2019-10-18 09:08:03.058678,2019-10-18 09:08:03.058678
430,4,5082,Pedanandipadu,2019-10-18 09:08:03.069464,2019-10-18 09:08:03.069464
431,12,4965,Pedapadu,2019-10-18 09:08:03.08073,2019-10-18 09:08:03.08073
432,5,5022,Pedaparupudi,2019-10-18 09:08:03.091499,2019-10-18 09:08:03.091499
433,3,4915,Pedapudi,2019-10-18 09:08:03.112931,2019-10-18 09:08:03.112931
434,12,4964,Pedavegi,2019-10-18 09:08:03.131885,2019-10-18 09:08:03.131885
435,6,5253,Pedda kadubur,2019-10-18 09:08:03.144194,2019-10-18 09:08:03.144194
436,2,5390,Pedda thippasamudram,2019-10-18 09:08:03.155486,2019-10-18 09:08:03.155486
437,2,5369,Peddamandyam,2019-10-18 09:08:03.165834,2019-10-18 09:08:03.165834
438,13,5201,Peddamudium,2019-10-18 09:08:03.177089,2019-10-18 09:08:03.177089
439,2,5416,Peddapanjani,2019-10-18 09:08:03.198679,2019-10-18 09:08:03.198679
440,1,5314,Peddapappur,2019-10-18 09:08:03.213485,2019-10-18 09:08:03.213485
441,3,4903,Peddapuram,2019-10-18 09:08:03.227182,2019-10-18 09:08:03.227182
442,1,5311,Peddavadugur,2019-10-18 09:08:03.237711,2019-10-18 09:08:03.237711
443,8,5195,Pellakur,2019-10-18 09:08:03.248556,2019-10-18 09:08:03.248556
444,13,5244,Penagalur,2019-10-18 09:08:03.258793,2019-10-18 09:08:03.258793
445,5,5024,Penamaluru,2019-10-18 09:08:03.269136,2019-10-18 09:08:03.269136
446,13,5232,Pendlimarri,2019-10-18 09:08:03.280205,2019-10-18 09:08:03.280205
447,10,4862,Pendurthi,2019-10-18 09:08:03.290569,2019-10-18 09:08:03.290569
448,12,4969,Pentapadu,2019-10-18 09:08:03.30549,2019-10-18 09:08:03.30549
449,5,4992,Penuganchiprolu,2019-10-18 09:08:03.316041,2019-10-18 09:08:03.316041
450,12,4980,Penugonda,2019-10-18 09:08:03.32676,2019-10-18 09:08:03.32676
451,1,5356,Penukonda,2019-10-18 09:08:03.337953,2019-10-18 09:08:03.337953
452,12,4978,Penumantra,2019-10-18 09:08:03.347956,2019-10-18 09:08:03.347956
453,2,5409,Penumuru,2019-10-18 09:08:03.358983,2019-10-18 09:08:03.358983
454,12,4971,Peravali,2019-10-18 09:08:03.371772,2019-10-18 09:08:03.371772
455,4,5072,Phirangipuram,2019-10-18 09:08:03.383179,2019-10-18 09:08:03.383179
456,2,5401,Pichatur,2019-10-18 09:08:03.396831,2019-10-18 09:08:03.396831
457,4,5047,Piduguralla,2019-10-18 09:08:03.408642,2019-10-18 09:08:03.408642
458,2,5386,Pileru,2019-10-18 09:08:03.417855,2019-10-18 09:08:03.417855
459,3,4911,Pithapuram,2019-10-18 09:08:03.426748,2019-10-18 09:08:03.426748
460,4,5091,Pittalavanipalem,2019-10-18 09:08:03.438256,2019-10-18 09:08:03.438256
461,8,5176,Podalakur,2019-10-18 09:08:03.448746,2019-10-18 09:08:03.448746
462,7,5120,Podili,2019-10-18 09:08:03.459416,2019-10-18 09:08:03.459416
463,12,4982,Poduru,2019-10-18 09:08:03.470752,2019-10-18 09:08:03.470752
464,9,4800,Polaki,2019-10-18 09:08:03.484803,2019-10-18 09:08:03.484803
465,12,4949,Polavaram,2019-10-18 09:08:03.495694,2019-10-18 09:08:03.495694
466,9,4803,Ponduru,2019-10-18 09:08:03.506331,2019-10-18 09:08:03.506331
467,7,5143,Ponnaluru,2019-10-18 09:08:03.516419,2019-10-18 09:08:03.516419
468,4,5084,Ponnur,2019-10-18 09:08:03.526532,2019-10-18 09:08:03.526532
469,13,5208,Porumamilla,2019-10-18 09:08:03.536109,2019-10-18 09:08:03.536109
470,3,4900,Prathipadu,2019-10-18 09:08:03.546302,2019-10-18 09:08:03.546302
471,4,5081,Prathipadu,2019-10-18 09:08:03.556618,2019-10-18 09:08:03.556618
472,13,5214,Proddatur,2019-10-18 09:08:03.566844,2019-10-18 09:08:03.566844
473,2,5395,Pulicherla,2019-10-18 09:08:03.584024,2019-10-18 09:08:03.584024
474,13,5219,Pulivendla,2019-10-18 09:08:03.596775,2019-10-18 09:08:03.596775
475,7,5098,Pullalacheruvu,2019-10-18 09:08:03.606447,2019-10-18 09:08:03.606447
476,13,5247,Pullampeta,2019-10-18 09:08:03.616395,2019-10-18 09:08:03.616395
477,2,5415,Punganur,2019-10-18 09:08:03.62657,2019-10-18 09:08:03.62657
478,11,4838,Pusapatirega,2019-10-18 09:08:03.636723,2019-10-18 09:08:03.636723
479,2,5410,Puthalapattu,2019-10-18 09:08:03.646853,2019-10-18 09:08:03.646853
480,1,5326,Putlur,2019-10-18 09:08:03.656884,2019-10-18 09:08:03.656884
481,1,5357,Puttaparthi,2019-10-18 09:08:03.669775,2019-10-18 09:08:03.669775
482,2,5407,Puttur,2019-10-18 09:08:03.682895,2019-10-18 09:08:03.682895
483,7,5132,Racherla,2019-10-18 09:08:03.695412,2019-10-18 09:08:03.695412
484,3,4907,Rajahmundry rural,2019-10-18 09:08:03.705836,2019-10-18 09:08:03.705836
485,9,4796,Rajam,2019-10-18 09:08:03.72535,2019-10-18 09:08:03.72535
486,13,5246,Rajampet,2019-10-18 09:08:03.745248,2019-10-18 09:08:03.745248
487,3,4908,Rajanagaram,2019-10-18 09:08:03.764532,2019-10-18 09:08:03.764532
488,3,4888,Rajavommangi,2019-10-18 09:08:03.778404,2019-10-18 09:08:03.778404
489,4,5059,Rajupalem,2019-10-18 09:08:03.79837,2019-10-18 09:08:03.79837
490,13,5202,Rajupalem,2019-10-18 09:08:03.808997,2019-10-18 09:08:03.808997
491,11,4819,Ramabhadrapuram,2019-10-18 09:08:03.819501,2019-10-18 09:08:03.819501
492,2,5398,Ramachandrapuram,2019-10-18 09:08:03.831023,2019-10-18 09:08:03.831023
493,3,4924,Ramachandrapuram,2019-10-18 09:08:03.844627,2019-10-18 09:08:03.844627
494,1,5348,Ramagiri,2019-10-18 09:08:03.855971,2019-10-18 09:08:03.855971
495,2,5428,Ramakuppam,2019-10-18 09:08:03.867989,2019-10-18 09:08:03.867989
496,13,5241,Ramapuram,2019-10-18 09:08:03.882169,2019-10-18 09:08:03.882169
497,2,5414,Ramasamudram,2019-10-18 09:08:03.892114,2019-10-18 09:08:03.892114
498,10,4883,Rambilli,2019-10-18 09:08:03.902474,2019-10-18 09:08:03.902474
499,3,4895,Rampachodavaram,2019-10-18 09:08:03.912385,2019-10-18 09:08:03.912385
500,9,4805,Ranastalam,2019-10-18 09:08:03.921913,2019-10-18 09:08:03.921913
501,3,4909,Rangampeta,2019-10-18 09:08:03.932341,2019-10-18 09:08:03.932341
502,1,5331,Raptadu,2019-10-18 09:08:03.949482,2019-10-18 09:08:03.949482
503,8,5175,Rapur,2019-10-18 09:08:03.962065,2019-10-18 09:08:03.962065
504,10,4856,Ravikamatham,2019-10-18 09:08:03.976434,2019-10-18 09:08:03.976434
505,3,4926,Ravulapalem,2019-10-18 09:08:03.98649,2019-10-18 09:08:03.98649
506,13,5239,Rayachoti,2019-10-18 09:08:03.998568,2019-10-18 09:08:03.998568
507,1,5305,Rayadurg,2019-10-18 09:08:04.015346,2019-10-18 09:08:04.015346
508,3,4921,Rayavaram,2019-10-18 09:08:04.026631,2019-10-18 09:08:04.026631
509,3,4937,Razole,2019-10-18 09:08:04.044466,2019-10-18 09:08:04.044466
510,5,4999,Reddigudem,2019-10-18 09:08:04.054417,2019-10-18 09:08:04.054417
511,9,4786,Regidi amadalavalasa,2019-10-18 09:08:04.063511,2019-10-18 09:08:04.063511
512,2,5376,Renigunta,2019-10-18 09:08:04.07937,2019-10-18 09:08:04.07937
513,4,5043,Rentachintala,2019-10-18 09:08:04.090961,2019-10-18 09:08:04.090961
514,4,5096,Repalle,2019-10-18 09:08:04.100402,2019-10-18 09:08:04.100402
515,1,5349,Roddam,2019-10-18 09:08:04.112474,2019-10-18 09:08:04.112474
516,1,5353,Rolla,2019-10-18 09:08:04.130148,2019-10-18 09:08:04.130148
517,10,4855,Rolugunta,2019-10-18 09:08:04.142863,2019-10-18 09:08:04.142863
518,2,5373,Rompicherla,2019-10-18 09:08:04.154273,2019-10-18 09:08:04.154273
519,4,5066,Rompicherla,2019-10-18 09:08:04.164238,2019-10-18 09:08:04.164238
520,3,4891,Rowthulapudi,2019-10-18 09:08:04.174029,2019-10-18 09:08:04.174029
521,6,5297,Rudravaram,2019-10-18 09:08:04.183854,2019-10-18 09:08:04.183854
522,13,5204,S.mydukur,2019-10-18 09:08:04.193373,2019-10-18 09:08:04.193373
523,10,4882,S.rayavaram,2019-10-18 09:08:04.206558,2019-10-18 09:08:04.206558
524,10,4861,Sabbavaram,2019-10-18 09:08:04.217647,2019-10-18 09:08:04.217647
525,3,4939,Sakhinetipalle,2019-10-18 09:08:04.232404,2019-10-18 09:08:04.232404
526,11,4817,Salur,2019-10-18 09:08:04.241949,2019-10-18 09:08:04.241949
527,3,4910,Samalkota,2019-10-18 09:08:04.253511,2019-10-18 09:08:04.253511
528,13,5237,Sambepalle,2019-10-18 09:08:04.264149,2019-10-18 09:08:04.264149
529,8,5171,Sangam,2019-10-18 09:08:04.274814,2019-10-18 09:08:04.274814
530,6,5300,Sanjamala,2019-10-18 09:08:04.28542,2019-10-18 09:08:04.28542
531,3,4892,Sankhavaram,2019-10-18 09:08:04.297656,2019-10-18 09:08:04.297656
532,9,4790,Santhabommali,2019-10-18 09:08:04.309946,2019-10-18 09:08:04.309946
533,9,4795,Santhakaviti,2019-10-18 09:08:04.320463,2019-10-18 09:08:04.320463
534,7,5104,Santhamaguluru,2019-10-18 09:08:04.331554,2019-10-18 09:08:04.331554
535,7,5138,Santhanuthala padu,2019-10-18 09:08:04.342782,2019-10-18 09:08:04.342782
536,2,5425,Santhipuram,2019-10-18 09:08:04.35282,2019-10-18 09:08:04.35282
537,9,4788,Saravakota,2019-10-18 09:08:04.361955,2019-10-18 09:08:04.361955
538,9,4793,Sarubujjili,2019-10-18 09:08:04.375015,2019-10-18 09:08:04.375015
539,4,5058,Sattenapalle,2019-10-18 09:08:04.391902,2019-10-18 09:08:04.391902
540,2,5402,Satyavedu,2019-10-18 09:08:04.408518,2019-10-18 09:08:04.408518
541,4,5064,Savalyapuram h/o kanamarlapudi,2019-10-18 09:08:04.419685,2019-10-18 09:08:04.419685
542,9,4770,Seethampeta,2019-10-18 09:08:04.429892,2019-10-18 09:08:04.429892
543,3,4896,Seethanagaram,2019-10-18 09:08:04.439837,2019-10-18 09:08:04.439837
544,11,4814,Seethanagaram,2019-10-18 09:08:04.450249,2019-10-18 09:08:04.450249
545,8,5153,Seetharamapuram,2019-10-18 09:08:04.461561,2019-10-18 09:08:04.461561
546,1,5332,Settur,2019-10-18 09:08:04.471068,2019-10-18 09:08:04.471068
547,13,5229,Sidhout,2019-10-18 09:08:04.494868,2019-10-18 09:08:04.494868
548,13,5217,Simhadripuram,2019-10-18 09:08:04.508352,2019-10-18 09:08:04.508352
549,1,5325,Singanamala,2019-10-18 09:08:04.520735,2019-10-18 09:08:04.520735
550,7,5149,Singarayakonda,2019-10-18 09:08:04.53198,2019-10-18 09:08:04.53198
551,6,5286,Sirvel,2019-10-18 09:08:04.543854,2019-10-18 09:08:04.543854
552,2,5394,Sodam,2019-10-18 09:08:04.553842,2019-10-18 09:08:04.553842
553,2,5412,Somala,2019-10-18 09:08:04.572659,2019-10-18 09:08:04.572659
554,1,5363,Somandepalle,2019-10-18 09:08:04.588334,2019-10-18 09:08:04.588334
555,9,4780,Sompeta,2019-10-18 09:08:04.59901,2019-10-18 09:08:04.59901
556,13,5206,Sri avadhutha kasinayana,2019-10-18 09:08:04.612469,2019-10-18 09:08:04.612469
557,9,4802,Srikakulam,2019-10-18 09:08:04.623987,2019-10-18 09:08:04.623987
558,2,5378,Srikalahasti,2019-10-18 09:08:04.633839,2019-10-18 09:08:04.633839
559,2,5419,Srirangarajapuram,2019-10-18 09:08:04.643129,2019-10-18 09:08:04.643129
560,11,4831,Srungavarapukota,2019-10-18 09:08:04.657885,2019-10-18 09:08:04.657885
561,8,5197,Sullurpeta,2019-10-18 09:08:04.671165,2019-10-18 09:08:04.671165
562,8,5185,Sydapuram,2019-10-18 09:08:04.684429,2019-10-18 09:08:04.684429
563,13,5238,T sundupalle,2019-10-18 09:08:04.695191,2019-10-18 09:08:04.695191
564,12,4946,T.narasapuram,2019-10-18 09:08:04.70558,2019-10-18 09:08:04.70558
565,8,5198,Tada,2019-10-18 09:08:04.716005,2019-10-18 09:08:04.716005
566,4,5054,Tadepalle,2019-10-18 09:08:04.728781,2019-10-18 09:08:04.728781
567,12,4961,Tadepalligudem,2019-10-18 09:08:04.740036,2019-10-18 09:08:04.740036
568,4,5056,Tadikonda,2019-10-18 09:08:04.766658,2019-10-18 09:08:04.766658
569,1,5338,Tadimarri,2019-10-18 09:08:04.777157,2019-10-18 09:08:04.777157
570,1,5313,Tadpatri,2019-10-18 09:08:04.787575,2019-10-18 09:08:04.787575
571,12,4950,Tallapudi,2019-10-18 09:08:04.800172,2019-10-18 09:08:04.800172
572,7,5121,Tallur,2019-10-18 09:08:04.812496,2019-10-18 09:08:04.812496
573,1,5340,Talupula,2019-10-18 09:08:04.826901,2019-10-18 09:08:04.826901
574,1,5360,Tanakal,2019-10-18 09:08:04.839008,2019-10-18 09:08:04.839008
575,7,5141,Tangutur,2019-10-18 09:08:04.848205,2019-10-18 09:08:04.848205
576,12,4972,Tanuku,2019-10-18 09:08:04.85697,2019-10-18 09:08:04.85697
577,7,5118,Tarlupadu,2019-10-18 09:08:04.867576,2019-10-18 09:08:04.867576
578,9,4789,Tekkali,2019-10-18 09:08:04.885791,2019-10-18 09:08:04.885791
579,4,5078,Tenali,2019-10-18 09:08:04.897191,2019-10-18 09:08:04.897191
580,3,4930,Thallarevu,2019-10-18 09:08:04.913849,2019-10-18 09:08:04.913849
581,2,5368,Thamballapalle,2019-10-18 09:08:04.923818,2019-10-18 09:08:04.923818
582,2,5418,Thavanampalle,2019-10-18 09:08:04.933518,2019-10-18 09:08:04.933518
583,11,4821,Therlam,2019-10-18 09:08:04.943438,2019-10-18 09:08:04.943438
584,3,4901,Thondangi,2019-10-18 09:08:04.955384,2019-10-18 09:08:04.955384
585,13,5221,Thondur,2019-10-18 09:08:04.968998,2019-10-18 09:08:04.968998
586,8,5180,Thotapalligudur,2019-10-18 09:08:04.983198,2019-10-18 09:08:04.983198
587,5,5025,Thotlavalluru,2019-10-18 09:08:04.996616,2019-10-18 09:08:04.996616
588,2,5379,Thottambedu,2019-10-18 09:08:05.007288,2019-10-18 09:08:05.007288
589,4,5053,Thullur,2019-10-18 09:08:05.023941,2019-10-18 09:08:05.023941
590,2,5375,Tirupati (rural),2019-10-18 09:08:05.033306,2019-10-18 09:08:05.033306
591,2,5383,Tirupati (urban),2019-10-18 09:08:05.042209,2019-10-18 09:08:05.042209
592,5,4997,Tiruvuru,2019-10-18 09:08:05.052171,2019-10-18 09:08:05.052171
593,7,5099,Tripuranthakam,2019-10-18 09:08:05.066983,2019-10-18 09:08:05.066983
594,4,5085,Tsundur,2019-10-18 09:08:05.077598,2019-10-18 09:08:05.077598
595,6,5293,Tuggali,2019-10-18 09:08:05.0867,2019-10-18 09:08:05.0867
596,3,4890,Tuni,2019-10-18 09:08:05.108084,2019-10-18 09:08:05.108084
597,8,5154,Udayagiri,2019-10-18 09:08:05.118276,2019-10-18 09:08:05.118276
598,7,5152,Ulavapadu,2019-10-18 09:08:05.133569,2019-10-18 09:08:05.133569
599,12,4976,Undi,2019-10-18 09:08:05.14833,2019-10-18 09:08:05.14833
600,12,4970,Undrajavaram,2019-10-18 09:08:05.16061,2019-10-18 09:08:05.16061
601,5,5013,Unguturu,2019-10-18 09:08:05.172136,2019-10-18 09:08:05.172136
602,12,4962,Unguturu,2019-10-18 09:08:05.182703,2019-10-18 09:08:05.182703
603,3,4942,Uppalaguptam,2019-10-18 09:08:05.211668,2019-10-18 09:08:05.211668
