District Code,District Name,Mandal Code,Mandal Name,Panchayat Code,Panchayat Name
511,Kurnool,5251,Kosigi,204298,Jampapuram
519,Srikakulam,4784,Palakonda,211173,Jamparakota
520,Visakhapatanam,4857,Madugula,212097,Jampena
517,Prakasam,5114,Darsi,235150,Jamukuladinne
505,East Godavari,4911,Pithapuram,199578,Jamulapalli
515,SPSR Nellore,5179,Indukurpet,208557,Janagamvaridoryu
517,Prakasam,5111,Janakavarampanguluru,234683,Janakavaram
520,Visakhapatanam,4880,Nakkapalle,235733,Janakayyapeta
520,Visakhapatanam,4855,Rolugunta,212291,Janakirampuram
520,Visakhapatanam,4855,Rolugunta,212292,Janakirampuramagraharam
523,West Godavari,4964,Pedavegi,214872,Janampeta
506,Guntur,5047,Piduguralla,200596,Janapadu
502,Anantapur,5308,Vidapanakal,196720,Janardhana Palli
510,Krishna,5014,Nandivada,203543,Janardhanapuram
515,SPSR Nellore,5161,Vinjamur,209177,Janardhanapuram
510,Krishna,5001,Chatrai,203024,Janardhanavaram
515,SPSR Nellore,5171,Sangam,208936,Jandadibba
503,Chittoor,5386,Pileru,197475,Jandla
515,SPSR Nellore,5171,Sangam,208937,Jangala Kandriga
503,Chittoor,5377,Yerpedu,198105,Jangala Palli
520,Visakhapatanam,4862,Pendurthi,212252,Jangalapalem
503,Chittoor,5430,Yadamarri,198075,Jangalapalle
520,Visakhapatanam,4875,Makavarapalem,235321,Jangalapalli
506,Guntur,5063,Nuzendla,200507,Jangalapalli
504,Y.S.R.,5201,Peddamudium,198566,Jangalapalli
504,Y.S.R.,5229,Sidhout,198749,Jangalapalli
515,SPSR Nellore,5187,Venkatagiri,209144,Jangalapalli
506,Guntur,5069,Nadendla,200420,Jangalapally
506,Guntur,5044,Gurazala,245322,Jangamaheswarapuram
510,Krishna,5003,Nuzvid,203565,Jangamgudem
517,Prakasam,5117,Cumbum,234945,Jangamguntla
506,Guntur,5073,Medikonduru,200387,Jangamguntlapalem
502,Anantapur,5327,Yellanur,196753,Jangampalli
502,Anantapur,5326,Putlur,196461,Jangamreddipeta
503,Chittoor,5385,Chinnagottigallu,196903,Jangavandla Palle
520,Visakhapatanam,4878,Atchutapuram,235273,Janguluru
520,Visakhapatanam,4882,S.Rayavaram,235839,Janguluruvelampalem
520,Visakhapatanam,4872,Chodavaram,211880,Jannavaram
521,Vizianagaram,4835,Jami,212728,Jannivalasa
521,Vizianagaram,4819,Ramabhadrapuram,213074,Jannivalasa
502,Anantapur,5329,Bukkaraya Samudram,195926,Janthulur
521,Vizianagaram,4814,Seethanagaram,213133,Janumulluvalasa
505,East Godavari,4941,Amalapuram,199027,Janupalle
521,Vizianagaram,4809,Kurupam,212837,Jarada
519,Srikakulam,4806,Etcherla,210699,Jarajam
503,Chittoor,5422,Palamaner,197368,Jaravaripalle
519,Srikakulam,4791,Kotabommali,210912,Jarjangi
520,Visakhapatanam,4841,Munchingi Puttu,212125,Jarjula
517,Prakasam,5112,Addanki,234589,Jarlapalem
521,Vizianagaram,4808,Gummalakshmipuram,212666,Jarna
520,Visakhapatanam,4846,Hukumpeta,212011,Jarrakonda
503,Chittoor,5388,Valmikipuram,197964,Jarravaripalle
503,Chittoor,5427,Kuppam,197200,Jarugu
515,SPSR Nellore,5191,Kota,208695,Jarugumalli
515,SPSR Nellore,5183,Manubolu,208728,Jatla Kondur
523,West Godavari,4969,Pentapadu,214899,Jatlapalem
519,Srikakulam,4795,Santhakaviti,211439,Javam
515,SPSR Nellore,5188,Balayapalle,208333,Jayampu
510,Krishna,4994,Veerullapadu,203812,Jayanthi
510,Krishna,4991,Jaggayyapeta,203215,Jayanthipuram
506,Guntur,5061,Bollapalle,200054,Jayanthiramapuram
510,Krishna,5039,Koduru,203308,Jayapuram
523,West Godavari,4965,Pedapadu,214844,Jayapuram
517,Prakasam,5133,Giddalur,234996,Jayarampuram
521,Vizianagaram,4824,Mentada,212920,Jayathi
517,Prakasam,5141,Tangutur,234888,Jayavaram
505,East Godavari,4893,Yeleswaram,199932,Jeddangi Annavaram
505,East Godavari,4733,Vararamachandrapuram,202783,Jediguppa
523,West Godavari,4960,Nidadavole,214763,Jeedigunta
503,Chittoor,5417,Gangavaram,196992,Jeedimakulapalle
502,Anantapur,5318,Beluguppa,195861,Jeedipalli
521,Vizianagaram,4817,Salur,213094,Jeegiram
510,Krishna,4998,A.Konduru,202895,Jeelakunta
515,SPSR Nellore,5195,Pellakur,208866,Jeelapatur
523,West Godavari,4947,Jeelugu Milli,214596,Jeelugu Milli
520,Visakhapatanam,4845,Ananthagiri,211740,Jeenabadu
511,Kurnool,5286,Sirvel,204657,Jeenepalle
502,Anantapur,5342,Gandlapenta,195998,Jeenulakunta
503,Chittoor,5376,Renigunta,197655,Jeepalem
519,Srikakulam,4805,Ranastalam,211331,Jeerupelam
505,East Godavari,4918,Kadiam,199201,Jegurupadu
520,Visakhapatanam,4841,Munchingi Puttu,212126,Jerrala
520,Visakhapatanam,4850,Gudem Kotha Veedhi,211989,Jerrila
520,Visakhapatanam,4862,Pendurthi,212253,Jerripothulapalem
506,Guntur,5043,Rentachintala,200677,Jettipalem
503,Chittoor,5429,Bangarupalem,196809,Jilladupalli
511,Kurnool,5276,Devanakonda,204063,Jilledubudakala
521,Vizianagaram,4817,Salur,213095,Jilleduvalasa
511,Kurnool,5287,Gospadu,204152,Jillela
523,West Godavari,4949,Polavaram,214985,Jillellagudem
503,Chittoor,5372,Kambhamvaripalle,197154,Jillellamanda
506,Guntur,5093,Bapatla,200003,Jillellamudi
517,Prakasam,5148,Kandukur,235402,Jillellamudi
506,Guntur,5095,Nagaram,200450,Jillepalli
519,Srikakulam,4776,Mandasa,211034,Jillunda
510,Krishna,5030,Pedana,203641,Jinjeru
523,West Godavari,4982,Poduru,214968,Jinnuru
521,Vizianagaram,4810,Jiyyammavalasa,212758,Jiyyammavalasa
505,East Godavari,4894,Gangavaram,199133,Jiyyampalem
519,Srikakulam,4791,Kotabommali,210913,Jiyyannapeta
506,Guntur,5042,Durgi,200153,Jm Padu
519,Srikakulam,4774,Meliaputti,211066,Joduru
520,Visakhapatanam,4853,Golugonda,211965,Jogampeta
502,Anantapur,5359,Nallacheruvu,196294,Jogannapeta
523,West Godavari,4967,Denduluru,214406,Joggannapalem
521,Vizianagaram,4814,Seethanagaram,213134,Jogimpeta
515,SPSR Nellore,5185,Sydapuram,208993,Jogipalle
521,Vizianagaram,4837,Nellimarla,212969,Jogirajupeta
503,Chittoor,5394,Sodam,197736,Jogivaripalle
521,Vizianagaram,4810,Jiyyammavalasa,212759,Joguladumma
511,Kurnool,5275,Aspari,203935,Joharapuram
511,Kurnool,5296,Koilkuntla,204258,Joladarasi
520,Visakhapatanam,4841,Munchingi Puttu,212127,Jolaputtu
519,Srikakulam,4792,Jalumuru,210827,Jonanki
505,East Godavari,4925,Alamuru,198985,Jonnada
521,Vizianagaram,4839,Denkada,212525,Jonnada
511,Kurnool,5293,Tuggali,204669,Jonnagiri
503,Chittoor,5418,Thavanampalle,197860,Jonnagurukula
506,Guntur,5074,Guntur,200190,Jonnalagadda
510,Krishna,4993,Nandigama,203519,Jonnalagadda
506,Guntur,5067,Narasaraopet,200460,Jonnalagadda
523,West Godavari,4984,Bhimavaram,214330,Jonnalagaruvu
502,Anantapur,5339,Mudigubba,196278,Jonnalakothapalli
517,Prakasam,5106,Martur,234765,Jonnathali
521,Vizianagaram,4836,Vizianagaram,213247,Jonnavalasa
515,SPSR Nellore,5170,Buchireddipalem,208370,Jonnawada
502,Anantapur,5325,Singanamala,196576,Joolakalva
515,SPSR Nellore,5175,Rapur,208918,Jorepalle
503,Chittoor,5424,Venkatagirikota,198030,Jounipalle
502,Anantapur,5361,Amadagur,195788,Jowkulakothapalli
510,Krishna,5028,Pamarru,203588,Jujjavaram
510,Krishna,4994,Veerullapadu,203813,Jujjuru
511,Kurnool,5257,Gudur,204168,Julakallu
506,Guntur,5047,Piduguralla,200597,Julakallu
511,Kurnool,5287,Gospadu,204153,Julepalle
502,Anantapur,5363,Somandepalle,196597,Julukunta
511,Kurnool,5251,Kosigi,204299,Jumaladinne
502,Anantapur,5305,Rayadurg,196519,Junjurampalli
511,Kurnool,5295,Owk,204508,Junuthala
511,Kurnool,5262,Jupadu Bungalow,204208,Jupadu Bungalow
506,Guntur,5052,Amaravathi,199947,Jupudi
510,Krishna,5009,Ibrahimpatnam,203199,Jupudi
506,Guntur,5084,Ponnur,200630,Jupudi
520,Visakhapatanam,4872,Chodavaram,211881,Juttada
523,West Godavari,4978,Penumantra,214932,Juttiga
511,Kurnool,5266,Pamulapadu,204534,Jutur
511,Kurnool,5290,Pattikonda,204566,Jutur
502,Anantapur,5314,Peddapappur,196400,Jutur
515,SPSR Nellore,5159,Bogole,208357,Juvvaladinne
523,West Godavari,4985,Kalla,214611,Juvvalapalem
506,Guntur,5088,Kollur,200323,Juvvalapalem
515,SPSR Nellore,5194,Naidupet,208791,Juvvalapalem
517,Prakasam,5120,Podili,235631,Juvvaleru
510,Krishna,5022,Pedaparupudi,203666,Juvvanapudi
517,Prakasam,5129,Marripudi,235554,Juvvigunta
515,SPSR Nellore,5192,Vakadu,209076,Juvvinattu
504,Y.S.R.,5229,Sidhout,198750,Jyothi
502,Anantapur,5350,Madakasira,257936,K Gundamala
511,Kurnool,5279,Bethamcherla,204006,K K Kottala
510,Krishna,5011,Vijayawada (Rural),203828,K Tadepalli
510,Krishna,4991,Jaggayyapeta,203216,K. Agraharam
504,Y.S.R.,5199,Kondapuram,198424,K. Bommepalli
504,Y.S.R.,5229,Sidhout,198751,K. Madhavaram
505,East Godavari,4902,Gollaprolu,199163,K. Mallavaram
520,Visakhapatanam,4865,Bheemunipatnam,211778,K. Nagarapalem
520,Visakhapatanam,4855,Rolugunta,212293,K. Naidupalem
505,East Godavari,4904,Gandepalle,199112,K. Nayakampalle
505,East Godavari,4935,Ambajipeta,199045,K. Pedapudi
519,Srikakulam,4781,Vajrapukothuru,211631,K. Saradapuram
504,Y.S.R.,5199,Kondapuram,198425,K. Sugumanchipalli
505,East Godavari,4886,Y. Ramavaram,199920,K. Yerragonda
521,Vizianagaram,4826,Garividi,212608,K..L.Puram
505,East Godavari,4889,Kotananduru,199365,K.A.Mallavaram
517,Prakasam,5145,Chandra Sekhara Puram,235118,K.Agraharam
517,Prakasam,5143,Ponnaluru,235660,K.Agraharam
521,Vizianagaram,4838,Pusapatirega,213049,K.Agraharam
517,Prakasam,5099,Tripuranthakam,235049,K.Annasamudram
523,West Godavari,4987,Narasapuram,214737,K.Bethapudi
511,Kurnool,5281,Gadivemula,204121,K.Bollavaram
504,Y.S.R.,5246,Rajampet,198679,K.Boyanapalli
504,Y.S.R.,5249,Kodur,198398,K.Buduguntapalli
515,SPSR Nellore,5197,Sullurpeta,208971,K.C.N Gunta
519,Srikakulam,4785,Vangara,211658,K.Ch.Palli
523,West Godavari,4982,Poduru,214969,K.Chikkala
520,Visakhapatanam,4853,Golugonda,211966,K.D. Peta
505,East Godavari,4889,Kotananduru,199366,K.E.Chinnayyapalem
521,Vizianagaram,4832,Vepada,213224,K.G.Pudi
523,West Godavari,4945,Lingapalem,214677,K.Gokavaram
505,East Godavari,4904,Gandepalle,199113,K.Gopalapuram
523,West Godavari,4979,Iragavaram,214559,K.Illindalaparru
520,Visakhapatanam,4860,K.Kotapadu,212040,K.J. Puram
505,East Godavari,4933,Ainavilli,198961,K.J.Puram
506,Guntur,5063,Nuzendla,200508,K.Jaddavari Palem
502,Anantapur,5329,Bukkaraya Samudram,195927,K.K.Agraharam
515,SPSR Nellore,5166,Dagadarthi,208458,K.K.Gunta
523,West Godavari,4964,Pedavegi,214873,K.Kannapuram
520,Visakhapatanam,4848,G.Madugula,211946,K.Kodapalli
510,Krishna,5036,Mopidevi,203400,K.Kothapalem
517,Prakasam,5115,Markapur,235094,K.Kothapalli
521,Vizianagaram,4823,Dattirajeru,212487,K.Kothavalasa
505,East Godavari,4889,Kotananduru,199367,K.Kottam
521,Vizianagaram,4823,Dattirajeru,212488,K.Krishnapuram
523,West Godavari,4979,Iragavaram,214560,K.Kumudavalli
519,Srikakulam,4790,Santhabommali,211405,K.Lingudu
502,Anantapur,5346,Kothacheruvu,196207,K.Locherla
506,Guntur,5067,Narasaraopet,200461,K.M.Agraharam
503,Chittoor,5429,Bangarupalem,196810,K.M.Kandriga
517,Prakasam,5148,Kandukur,235418,K.M.Palem
517,Prakasam,5108,Parchur,234830,K.M.V.Palem
511,Kurnool,5258,Kallur,204223,K.Markapuram
519,Srikakulam,4798,Amadalavalasa,210617,K.Munagavalasa
505,East Godavari,4934,P.Gannavaram,199487,K.Munjavaram
520,Visakhapatanam,4859,Devarapalle,211903,K.Mutyalammapalem
511,Kurnool,5257,Gudur,204169,K.Nagalapuram
523,West Godavari,4948,Buttayagudem,214352,K.Nagavaram
502,Anantapur,5346,Kothacheruvu,196208,K.Nagireddy Palli
505,East Godavari,4889,Kotananduru,199368,K.O.Agraharam
505,East Godavari,4890,Tuni,199881,K.O.Mallavaram
503,Chittoor,5396,Pakala,197347,K.Oddepalle
503,Chittoor,5408,Karvetinagar,197176,K.P Agraharam
520,Visakhapatanam,4873,Butchayyapeta,211800,K.P. Agrahram
504,Y.S.R.,5241,Ramapuram,198717,K.P. Cheruvu
502,Anantapur,5319,Gummagatta,196083,K.P. Doddi
523,West Godavari,4986,Mogalthur,214693,K.P.Palem North
523,West Godavari,4986,Mogalthur,214694,K.P.Palem South
510,Krishna,5034,Machilipatnam,203349,K.P.T.Palem
521,Vizianagaram,4826,Garividi,212609,K.Palavalasa
517,Prakasam,5140,Kotha Patnam,234726,K.Pallepalem
519,Srikakulam,4781,Vajrapukothuru,211630,K.R.Peta
517,Prakasam,5105,Ballikurava,234594,K.Rajupalem
504,Y.S.R.,5234,Chakrayapet,198194,K.Rajupalli
504,Y.S.R.,5199,Kondapuram,198426,K.Ramireddipalli
519,Srikakulam,4795,Santhakaviti,211440,K.Ranachandhrapuram
504,Y.S.R.,5245,Chitvel,198264,K.S.Agraharam
523,West Godavari,4989,Yelamanchili,214467,K.S.Palem
517,Prakasam,5133,Giddalur,235000,K.S.Palli
523,West Godavari,4954,Kamavarapukota,214630,K.S.Ramavaram
519,Srikakulam,4801,Gara,210753,K.Sairagam
523,West Godavari,4973,Attili,214296,K.Samudrapugattu
523,West Godavari,4970,Undrajavaram,215086,K.Savaram
521,Vizianagaram,4814,Seethanagaram,213135,K.Seetharampuram
517,Prakasam,5126,Naguluppala Padu,234783,K.Takkellapadu
504,Y.S.R.,5216,Muddanur,198476,K.Thimmapuram
511,Kurnool,5254,Yemmiganur,204735,K.Thimmapuram
517,Prakasam,5137,Kondapi,235474,K.Uppalapadu
520,Visakhapatanam,4852,Nathavaram,212159,K.V. Sarabhavaram
503,Chittoor,5382,K.V.B.Puram,197100,K.V.B.Puram
517,Prakasam,5105,Ballikurava,234603,K.V.Palem
517,Prakasam,5128,Chimakurthi,234623,K.V.Palem
517,Prakasam,5109,Karamchedu,234705,K.V.Palem
504,Y.S.R.,5245,Chitvel,198265,K.V.R.R.Puram
511,Kurnool,5276,Devanakonda,204064,K.Venkatapuram
515,SPSR Nellore,5165,Anumasamudrampeta,208297,K.Yadavalli
505,East Godavari,4934,P.Gannavaram,199488,K.Yenugupalle
504,Y.S.R.,5234,Chakrayapet,198195,K.Yerragudi
511,Kurnool,5250,Mantralayam,204405,Kachapuram
503,Chittoor,5404,Nindra,197325,Kacharavedu
510,Krishna,5009,Ibrahimpatnam,203200,Kachavaram
506,Guntur,5046,Karempudi,200251,Kachavaram
505,East Godavari,4731,Kunavaram,202510,Kachavaram
502,Anantapur,5308,Vidapanakal,196721,Kadadarabenchi
519,Srikakulam,4770,Seethampeta,211522,Kadagandi
515,SPSR Nellore,5188,Balayapalle,208334,Kadagunta
505,East Godavari,4937,Razole,199756,Kadali
502,Anantapur,5304,D.Hirehal,195966,Kadalur
515,SPSR Nellore,5198,Tada,209021,Kadalur
511,Kurnool,5283,Bandi Atmakur,203986,Kadamalakalva
503,Chittoor,5420,Gangadhara Nellore,196964,Kadapagunta
503,Chittoor,5425,Santhipuram,197688,Kadapalle
503,Chittoor,5423,Baireddipalle,196788,Kadapanatham
515,SPSR Nellore,5197,Sullurpeta,208972,Kadapatra
504,Y.S.R.,5229,Sidhout,198752,Kadapayapalli
502,Anantapur,5326,Putlur,196462,Kadavakal
510,Krishna,5027,Vuyyuru,203854,Kadavakollu
517,Prakasam,5125,Chinaganjam,234637,Kadavakuduru
520,Visakhapatanam,4847,Paderu,212188,Kadeli
505,East Godavari,4918,Kadiam,199202,Kadiam
505,East Godavari,4918,Kadiam,199203,Kadiampusavaram
511,Kurnool,5254,Yemmiganur,204736,Kadimetla
523,West Godavari,4971,Peravali,214949,Kadimpadu
506,Guntur,5087,Vemuru,200897,Kadiparru
503,Chittoor,5371,Kalakada,197126,Kadirayacheruvu
502,Anantapur,5350,Madakasira,257934,Kadirepalli
502,Anantapur,5343,Kadiri,196132,Kadiri Bramhana Palli
502,Anantapur,5343,Kadiri,196133,Kadirikuntla Palli
503,Chittoor,5399,Vadamalapeta,197943,Kadirimangalam
503,Chittoor,5367,Mulakalacheruvu,197246,Kadirinathunikota
502,Anantapur,5309,Guntakal,196101,Kadiripalli
502,Anantapur,5359,Nallacheruvu,196295,Kadiripulakunta
504,Y.S.R.,5223,Yerraguntla,198923,Kadirivari Palli
503,Chittoor,5402,Satyavedu,197711,Kadirvedu
511,Kurnool,5271,Adoni,203876,Kadithota
515,SPSR Nellore,5190,Chillakur,208407,Kadivedu
503,Chittoor,5403,Nagalapuram,197258,Kadivedu
511,Kurnool,5254,Yemmiganur,204737,Kadivella
523,West Godavari,4961,Tadepalligudem,215019,Kadiyadda
505,East Godavari,4918,Kadiam,199204,Kadiyapulanka
519,Srikakulam,4772,Kothuru,210952,Kadumu
511,Kurnool,5267,Midthur,204426,Kadumur
503,Chittoor,5381,Varadaiahpalem,197983,Kaduru
521,Vizianagaram,4821,Therlam,213188,Kagam
502,Anantapur,5364,Hindupur,196121,Kaggallu
511,Kurnool,5250,Mantralayam,204406,Kaggallu
520,Visakhapatanam,4880,Nakkapalle,235755,Kagita
515,SPSR Nellore,5183,Manubolu,208729,Kagithalapuru
503,Chittoor,5413,Chowdepalle,196944,Kagithi
523,West Godavari,4962,Unguturu,215107,Kagupadu
519,Srikakulam,4773,Pathapatnam,211221,Kaguvada
503,Chittoor,5404,Nindra,197326,Kai Pakam
510,Krishna,5016,Kaikalur,203232,Kaikaluru
523,West Godavari,4962,Unguturu,215108,Kaikaram
505,East Godavari,4915,Pedapudi,199536,Kaikavolu
521,Vizianagaram,4824,Mentada,212921,Kailam
520,Visakhapatanam,4874,Kotauratla,235348,Kailasapatnam
506,Guntur,5096,Repalle,200694,Kaithepalli
505,East Godavari,4923,Kajuluru,199218,Kajuluru
506,Guntur,5067,Narasaraopet,200462,Kakani
511,Kurnool,5283,Bandi Atmakur,203987,Kakanur
505,East Godavari,4889,Kotananduru,199369,Kakarapalle
519,Srikakulam,4790,Santhabommali,211406,Kakarapalli
519,Srikakulam,4795,Santhakaviti,211441,Kakarapalli
523,West Godavari,4971,Peravali,214950,Kakaraparru
510,Krishna,5020,Mudinepalle,203443,Kakaravada
510,Krishna,4990,Vatsavai,203785,Kakaravai
511,Kurnool,5302,Uyyalawada,204688,Kakarawada
517,Prakasam,5116,Ardhaveedu,235017,Kakarla
517,Prakasam,5129,Marripudi,235545,Kakarla
510,Krishna,4997,Tiruvuru,203742,Kakarla
504,Y.S.R.,5244,Penagalur,198580,Kakarlagaripalli
510,Krishna,5030,Pedana,203642,Kakarlamudi
523,West Godavari,4962,Unguturu,215109,Kakarlamudi
506,Guntur,5087,Vemuru,200896,Kakarlamudi
502,Anantapur,5353,Rolla,196553,Kaki
523,West Godavari,4979,Iragavaram,214561,Kakileru
506,Guntur,5042,Durgi,200154,Kakirala
504,Y.S.R.,5214,Proddatur,198636,Kakirenipalli
515,SPSR Nellore,5172,Chejerla,208383,Kakivaya
502,Anantapur,5330,Anantapur,195810,Kakkalapalli (RURAL)
502,Anantapur,5330,Anantapur,195811,Kakkalapalli Colony
510,Krishna,5004,Bapulapadu,202982,Kakulapadu
503,Chittoor,5386,Pileru,197476,Kakularampalle
504,Y.S.R.,5240,Lakkireddipalle,198448,Kakulavaram
506,Guntur,5083,Kakumanu,200235,Kakumanu
515,SPSR Nellore,5177,Nellore,208820,Kakupalli Bit-Ii
515,SPSR Nellore,5177,Nellore,208811,Kakupalli I
517,Prakasam,5147,Voletivaripalem,235773,Kakutur
517,Prakasam,5141,Tangutur,234887,Kakuturivaripalem
515,SPSR Nellore,5182,Venkatachalam,209123,Kakuturu
511,Kurnool,5294,Peapally,204584,Kalachetla
521,Vizianagaram,4835,Jami,212729,Kalagada
502,Anantapur,5323,Kudair,196224,Kalagalla
523,West Godavari,4989,Yelamanchili,214468,Kalagampudi
515,SPSR Nellore,5188,Balayapalle,208335,Kalaganda
510,Krishna,5000,Vissannapet,203840,Kalagara
503,Chittoor,5417,Gangavaram,196993,Kalagatoor
503,Chittoor,5371,Kalakada,197127,Kalakada
503,Chittoor,5371,Kalakada,197128,Kalakadadoddipalle
523,West Godavari,4966,Eluru,214493,Kalakurru
504,Y.S.R.,5223,Yerraguntla,198924,Kalamalla
503,Chittoor,5402,Satyavedu,197712,Kalamanaidupet
521,Vizianagaram,4825,Gajapathinagaram,212542,Kalamrajupeta
503,Chittoor,5403,Nagalapuram,197259,Kalanjeri
517,Prakasam,5101,Peda  Araveedu,234918,Kalanuthala
515,SPSR Nellore,5187,Venkatagiri,209145,Kalapadu
520,Visakhapatanam,4870,Paravada,235479,Kalapaka
523,West Godavari,4965,Pedapadu,214845,Kalaparru
519,Srikakulam,4794,Burja,210666,Kalaparthi
510,Krishna,5031,Guduru,203175,Kalapatam
523,West Godavari,4945,Lingapalem,214678,Kalarayanagudem
502,Anantapur,5343,Kadiri,196134,Kalasamudram
504,Y.S.R.,5207,Kalasapadu,198345,Kalasapadu
503,Chittoor,5382,K.V.B.Puram,197101,Kalathuru
503,Chittoor,5381,Varadaiahpalem,197984,Kalathuru
510,Krishna,5005,Agiripalle,202915,Kalaturu
521,Vizianagaram,4828,Gurla,212698,Kalavacharla
505,East Godavari,4925,Alamuru,198986,Kalavacherla
523,West Godavari,4960,Nidadavole,214764,Kalavacherla
505,East Godavari,4908,Rajanagaram,199631,Kalavacherla
503,Chittoor,5378,Srikalahasti,197777,Kalavagunta
515,SPSR Nellore,5190,Chillakur,208408,Kalavakonda
517,Prakasam,5112,Addanki,234573,Kalavakuru
523,West Godavari,4959,Chagallu,214373,Kalavalapalli
515,SPSR Nellore,5187,Venkatagiri,209146,Kalavalapudi
517,Prakasam,5147,Voletivaripalem,235778,Kalavalla
503,Chittoor,5367,Mulakalacheruvu,197247,Kalavapalle
510,Krishna,5027,Vuyyuru,203855,Kalavapamula
523,West Godavari,4985,Kalla,214612,Kalavapudi
521,Vizianagaram,4816,Bobbili,212411,Kalavari
515,SPSR Nellore,5170,Buchireddipalem,208371,Kalayakagollu
523,West Godavari,4970,Undrajavaram,215087,Kaldhari
502,Anantapur,5306,Kanekal,196195,Kalekurthy
505,East Godavari,4928,Kapileswarapuram,199259,Kaleru
503,Chittoor,5405,Vijayapuram,198048,Kaliambakam
504,Y.S.R.,5236,Chinnamandem,198242,Kalibanda
515,SPSR Nellore,5185,Sydapuram,208994,Kalichedu
503,Chittoor,5369,Peddamandyam,197395,Kalicherla
510,Krishna,5017,Kalidindi,203254,Kalidindi
519,Srikakulam,4772,Kothuru,210953,Kaligam
515,SPSR Nellore,5160,Kaligiri,208592,Kaligiri
520,Visakhapatanam,4859,Devarapalle,211904,Kaligotla
523,West Godavari,4976,Undi,215069,Kaligotla
503,Chittoor,5420,Gangadhara Nellore,196965,Kalijavedu
503,Chittoor,5405,Vijayapuram,198049,Kalikapuram
503,Chittoor,5387,Kalikiri,197140,Kalikiri
503,Chittoor,5409,Penumuru,197455,Kalikiri
517,Prakasam,5149,Singarayakonda,235665,Kalikivaya
523,West Godavari,4986,Mogalthur,214695,Kalipatnam East
523,West Godavari,4986,Mogalthur,214696,Kalipatnam West
502,Anantapur,5349,Roddam,196537,Kalipi
523,West Godavari,4976,Undi,215070,Kalisipudi
519,Srikakulam,4798,Amadalavalasa,210618,Kalivaram
515,SPSR Nellore,5177,Nellore,208812,Kalivelaepalem
523,West Godavari,4985,Kalla,214613,Kalla
523,West Godavari,4954,Kamavarapukota,214631,Kallacheruvu
523,West Godavari,4985,Kalla,214614,Kallakuru
517,Prakasam,5111,Janakavarampanguluru,234678,Kallamvaripalem
510,Krishna,5017,Kalidindi,203255,Kallapalem
511,Kurnool,5269,Kodumur,204242,Kallaparri
519,Srikakulam,4783,Hiramandalam,210779,Kallata
521,Vizianagaram,4833,Lakkavarapukota,212862,Kallempudi
521,Vizianagaram,4833,Lakkavarapukota,212863,Kallepalli
519,Srikakulam,4802,Srikakulam,211571,Kallepalli
505,East Godavari,4732,Chintur,202272,Kalleru
521,Vizianagaram,4807,Komarada,212785,Kallikota
515,SPSR Nellore,5194,Naidupet,208792,Kallipadu
506,Guntur,5094,Nizampatnam,200497,Kallipalem
503,Chittoor,5380,Buchinaidu Kandriga,196843,Kallivettu
511,Kurnool,5250,Mantralayam,204407,Kalludevakunta
502,Anantapur,5307,Bommanahal,195880,Kalluhola
511,Kurnool,5253,Pedda Kadubur,204608,Kallukunta
502,Anantapur,5325,Singanamala,196577,Kallumadi
502,Anantapur,5350,Madakasira,196267,Kallumarri
503,Chittoor,5417,Gangavaram,196994,Kallupalle
502,Anantapur,5365,Lepakshi,196248,Kallur
504,Y.S.R.,5214,Proddatur,198637,Kallur
515,SPSR Nellore,5196,Doravarisatram,208496,Kalluru
502,Anantapur,5324,Garladinne,196010,Kalluru
517,Prakasam,5103,Kurichedu,235509,Kalluru
503,Chittoor,5395,Pulicherla,197514,Kalluru
503,Chittoor,5399,Vadamalapeta,197944,Kalluru
515,SPSR Nellore,5192,Vakadu,209077,Kalluru
502,Anantapur,5327,Yellanur,196754,Kalluru
503,Chittoor,5429,Bangarupalem,196811,Kallurupalle
504,Y.S.R.,5234,Chakrayapet,198196,Kallurupalli
504,Y.S.R.,5200,Mylavaram,198507,Kallutla
