mandal_name,village_code,village_name
539,590030,Bhimavaram
539,590030,Bhimavaram
616,588821,Bhimavaram
144,589139,Bhimavarappadu
269,591677,Bhimavarappadu
276,586948,Bhimavarapukota
170,588134,Bhimolu
4,586848,Bhimudupakalu
324,580343,Bhinnala
240,580398,Bhinnala Kothuru
369,580663,Bhiriboddapadu
33,586398,Bhogapuram
114,586229,Bhogapuram
434,588389,Bhogapuram
459,587457,Bhogapuram
65,583230,Bhogapuram West
461,592043,Bhogasamudram
570,594801,Bhogasamudram
312,589737,Bhogireddipalle
308,587972,Bhogole
308,587972,Bhogole
626,594231,Bhogolu
50,594286,Bhojanam
122,582660,Bhojarajupuram
93,582829,Bhoolokapathivarakattu
649,597051,Bhoomireddipalle
539,590020,Bhrugubanda
539,590020,Bhrugubanda
147,582730,Bhudevipeta
221,589348,Bhujabalapatnam
131,590632,Bhumanapalle
255,593085,Bhumayapalle
255,593085,Bhumayapalle
256,587264,Bhupalapatnam
487,587413,Bhupalapatnam
122,582665,Bhupalarajapuram
483,591178,Bhupana Guntla
415,594256,Bhupanapadu
184,594922,Bhupasamudram
330,590857,Bhupathi Palle
432,589483,Bhushanagulla (R)
101,591088,Bhusura Palle
438,592862,Bhutamapuram
73,594929,Bhyravanithippa
138,591785,Bhyravaram
254,580482,Bhyripuram
337,582637,Bhyripuram
66,587530,Biccavolu
66,587530,Biccavolu
324,580383,Bidimi
548,593194,Bidinamcherla
548,593194,Bidinamcherla
242,594681,Bidurukontham
261,594503,Bijinavemula
371,593926,Bijinavemula
146,594269,Bilakala Gudur
191,594133,Bilehal
282,587685,Billa Kurru
25,584139,Billakota
373,594307,Billalapuram
71,582891,Billalavalasa
337,582634,Billalavalasa
276,586950,Billananduru
54,589074,Billanapalle
533,581258,Billani
177,589451,Billapadu (R)
5,594079,Billekallu
31,594175,Billekallu
94,591947,Billupadu
550,591551,Bingini Palle
461,592078,Biradavolu
199,580456,Birlangi
620,579946,Bitiwada
68,591727,Bitragunta
214,582039,Bitrapadu
622,588725,Bobbanapalle
340,589754,Bobbarlanka
333,590696,Bobbe Palle
333,590696,Bobbe Palle
16,581386,Bobbilipeta
399,582448,Bobbilivalasa
543,587219,Bobbillanka
267,590931,Boda Padu
51,597028,Bodabandla
119,591851,Bodagudipadu
649,597053,Bodaguttapalle
570,594823,Bodaipalle
62,586132,Bodametlapalem
56,589896,Bodanam
299,590667,Bodanampadu
21,590396,Bodapadu
448,588506,Bodapadu
277,586285,Bodapalem
12,587860,Bodasakurru
623,588917,Bodavada
558,595843,Bodavaripalle
417,590721,Bodawadamandagunta
199,580452,Boddabada
425,583719,Boddagondi
284,580099,Boddaguda
464,581469,Boddam
485,581323,Boddam
635,582993,Boddam
7,589115,Boddanapalle
7,589115,Boddanapalle
208,581104,Boddapadu
408,580278,Boddapadu
587,589516,Boddapadu
124,583216,Boddavalasa
374,581450,Boddavalasa
485,581327,Boddavalasa
276,586953,Boddavaram
466,581571,Boddepalle
572,591000,Boddikura Padu
264,590418,Boddulurupadu
533,581257,Bodduru
271,591006,Bodduvani Palem
271,591006,Bodduvani Palem
271,591006,Bodduvani Palem
271,591006,Bodduvani Palem
271,591006,Bodduvani Palem
396,594032,Bodduvanipalle
257,591902,Bodduvaripalem
257,591902,Bodduvaripalem
257,591902,Bodduvaripalem
605,594618,Bodemmanur
670,595706,Bodevandlapalle
670,595706,Bodevandlapalle
670,595706,Bodevandlapalle
477,596541,Bodevaripalle
77,595071,Bodiganidoddi
634,596777,Bodiguttapalle
348,583434,Bodiliguda
136,583892,Bodimela
224,590354,Bodipalem
224,590354,Bodipalem
473,596176,Bodireddigaripalle
473,596176,Bodireddigaripalle
473,596176,Bodireddigaripalle
438,592865,Boditippanapadu
272,587376,Bodleddupalem
362,586432,Bodugallam
458,596057,Bodumalluvaripalle
524,586038,Boduvalasa
324,580317,Bogabanda
467,591410,Boganampadu
68,591725,Bogole
68,591725,Bogole
30,590880,Bogolu
30,590880,Bogolu
126,585995,Boilakintada
503,592032,Bojjanapalle
451,595440,Bojjireddipalle
601,589271,Bokinala
558,595868,Bokkasam Palem
558,595868,Bokkasam Palem
333,590702,Bolla Palle
333,590702,Bolla Palle
70,594696,Bollanaguddam
70,594696,Bollanaguddam
163,589701,Bollapadu
69,590066,Bollapalle
69,590066,Bollapalle
215,593950,Bollavaram
231,593893,Bollavaram
318,594320,Bollavaram
318,594320,Bollavaram
350,590165,Bollavaram
371,593933,Bollavaram
472,593137,Bollavaram (R ) (OG)
30,590877,Bollu Palle
191,594131,Bolugota
176,597092,Bomma Samudram
176,597092,Bomma Samudram
176,597092,Bomma Samudram
516,595393,Bommagundanahalli
516,595393,Bommagundanahalli
518,595702,Bommaiahgari Palle
70,594692,Bommanahal
3,590768,Bommanampadu
502,595100,Bommaparthy
202,590118,Bommarajupalle
439,596567,Bommarajupalle
439,596567,Bommarajupalle
393,593699,Bommavaram
393,593699,Bommavaram
393,593699,Bommavaram
393,593699,Bommavaram
393,593699,Bommavaram
602,588343,Bommidi
60,580073,Bommika
214,582091,Bommika
214,582068,Bommika Jagannadhapuram
485,581318,Bomminaidu Valasa
344,589428,Bomminampadu
243,591262,Bommireddi Palle
54,589077,Bommuluru
177,589458,Bommuluru
484,909972,Bommuru  (OG)
263,590285,Bommuvaripalem
273,593754,Bompalle
307,593204,Bonala
104,593501,Bonamala
240,580428,Bonamali
158,582913,Bonangi
348,583492,Bonangiputtu
230,588752,Bondada
230,588752,Bondada
230,588752,Bondada
230,588752,Bondada
330,590858,Bondala Padu
570,594825,Bondaladinne
342,593173,Bondalakunta
378,595059,Bondalawada
507,594662,Bondankal
71,582888,Bondapalle
145,584873,Bondapalle
160,582769,Bondapalle
595,594449,Bondimadugula
425,583755,Bongithali
425,583722,Bongujangi
23,586078,Boni
143,581720,Bontalakoduru
87,591451,Bontha Vari Palle
574,595497,Bonthalapalle
588,595914,Bonupalle
25,584162,Boodi
578,581007,Booragam
552,596171,Booragamanda
436,596118,Boorlapalle
377,596285,Boppa Raju Palem
538,581146,Boppadam
578,580968,Boppaipuram
237,595681,Boppasamudram
655,595046,Boppepalle
655,595046,Boppepalle
98,590193,Boppudi
78,581256,Boragavalasa
391,589057,Boravancha
374,581451,Borigivalasa
374,581451,Borigivalasa
25,584127,Boringuvalasa
254,580472,Borivanka
254,580472,Borivanka
151,587370,Borrampalem
564,587993,Borrampalem
304,580906,Borrampeta
312,589717,Borrapothupalem
420,580168,Borubhadra
420,580168,Borubhadra
420,580168,Borubhadra
532,581040,Borubhadra
589,589962,Borupalem
80,588068,Bothappagudem
393,593698,Botimeedapalle
414,591500,Botla Gudur
322,587813,Botlakurru Doddavaram
517,585808,Bottavanigaviram Peta
22,586202,Bowluvada (CT)
634,596801,Boya Chinnaganna Palle
424,590610,Boyada Gumpula
658,590545,Boyala Palle (S.H.O)
262,594596,Boyala Uppalur
551,594332,Boyalakuntla
174,585503,Boyalapalem
172,595513,Boyalapalle
87,591442,Boyamadugula
46,592419,Boyanagunta
527,587450,Boyanapudi
488,586884,Boyapadu
627,594284,Boyarevula
352,592155,Brahmadevam
590,595737,Brahmana Pattu
590,595737,Brahmana Pattu
35,594963,Brahmana Yaleru
303,593544,Brahmana Yerragudi
303,593544,Brahmana Yerragudi
303,593544,Brahmana Yerragudi
81,593871,Brahmanadoddi
83,588291,Brahmanagudem
492,596238,Brahmanakalva
468,590357,Brahmanakodur
371,593935,Brahmanakotkur
207,591704,Brahmanakraka
207,591704,Brahmanakraka
82,594631,Brahmanapalle
169,594748,Brahmanapalle
171,593080,Brahmanapalle
226,592989,Brahmanapalle
232,591983,Brahmanapalle
293,594977,Brahmanapalle
331,591798,Brahmanapalle
373,594312,Brahmanapalle
396,594025,Brahmanapalle
481,595447,Brahmanapalle
486,593664,Brahmanapalle
554,595546,Brahmanapalle
558,595824,Brahmanapalle
570,594799,Brahmanapalle
618,596205,Brahmanapalle
642,590081,Brahmanapalle (Part)
642,590081,Brahmanapalle (Part)
642,590081,Brahmanapalle (Part)
252,587918,Brahmasamedyam
73,594934,Brahmasamudram
242,594680,Brahmasamudram
554,595534,Brahmasamudram
138,591778,Brahmeswaram
95,595318,Bramhanapalle
349,590793,Brundavanam
590,911843,Btr Colony
515,595337,Bucharla
436,596121,Buchipalle
585,593238,Buchupalle
585,593238,Buchupalle
542,580007,Budagarai
604,594884,Budagavi
253,591719,Budamagunta
267,590950,Budamkayala Padu
187,590248,Budampadu
100,592492,Budanam
343,595189,Budanampalle
289,585577,Budaralla Kothuru
324,580302,Budarasingi
337,582619,Budarayavalasa
158,582931,Budatanapalle
71,582884,Budatanapalle Rajeru
101,591083,Budavada
211,590750,Budavada
211,590750,Budavada
206,588846,Budawada
331,591788,Budawada
312,589718,Buddalapalem
249,590453,Buddam
157,589248,Buddavaram
549,595006,Buddepalle
504,585842,Buddibanda
401,586115,Buddivalasa Agraharam
161,594992,Budedu
89,593116,Budidapadu
181,593882,Budidapadu
611,596080,Budidavedu
57,594907,Budigumma
172,595528,Budili
172,595528,Budili
172,595528,Budili
537,580946,Budithipeta
305,581611,Budumuru
327,593734,Budur
132,592708,Buduru
419,582156,Buduruvada
172,595520,Buganipalle
59,910303,Bugganipalle
59,910303,Bugganipalle
59,910303,Bugganipalle
384,592105,Buja Buja Nellore (CT)
146,594270,Bujanur
502,595105,Bukkacherla
76,595283,Bukkapatnam
153,596674,Bukkapatnam
270,592800,Bukkapatnam
318,594321,Bukkapuram
414,591488,Bukkapuram
626,594224,Bukkapuram
655,595047,Bukkapuram
77,595075,Bukkarayasamudram
406,580768,Bukkuru
313,595364,Bullasamudram
648,586768,Bullojupalem
511,580855,Burada
267,590932,Burada Palem
335,580199,Burada Ramachandrapuram
162,582123,Burada Venkatapuram
425,583846,Buradamamidi
158,582922,Buradapadu
380,585729,Buradapalle Agraharam
382,583133,Buradapeta
648,586699,Buradavalasa
420,580156,Buragam
345,595611,Burakayalakota
81,593870,Burandoddi
159,581503,Buravalli
466,581588,Buridikancharam
78,581215,Burja
544,582250,Burja
199,580465,Burjapadu
583,582568,Burjavalasa (Near)  Amity
196,584458,Burmanguda
134,594554,Burrareddipalle
579,590296,Burripalem
425,912634,Burugu Veedhi
90,589022,Burugugudem
423,594474,Burugula
423,594474,Burugula
180,596895,Burugulapalle
319,586300,Burugupalem
319,586300,Burugupalem
653,588796,Burugupalle
256,587266,Burugupudi
272,587387,Burugupudi
272,587387,Burugupudi
145,584907,Buruguveedhi
614,579266,Buruguwada
315,594438,Burujula
270,592815,Burujupalli
555,580490,Busabhadra
491,582509,Busayavalasa
79,586255,Butchayyapeta
272,587390,Butchempeta
336,582701,Butchirajupeta
157,589250,Buthumillipadu
383,579057,Buttaigudem
80,588058,Buttayagudem
80,588058,Buttayagudem
80,588058,Buttayagudem
386,588483,Buvvanapalle
537,580936,Bydalapuram
92,585940,Bylapudi
92,585939,Bylapudi Singavaram
168,594056,Byluppala
386,588467,Bynepalle
608,580540,Bypalle
338,594004,Byrapuram
557,581540,Byri
557,581531,Byrivanipeta
211,590746,Bytamanjulur
654,912429,C. Rayavaram
81,593868,C.Belagal
313,595368,C.Kodigepalle
613,595948,C.L Naidu Palle
613,595948,C.L Naidu Palle
159,581508,Calingapatnam
159,581508,Calingapatnam
346,587761,Ch. Gunnepalle
607,594872,Chabala
607,594872,Chabala
446,593430,Chabali
331,591786,Chabolu
373,594315,Chabolu
441,587349,Chadalada
360,591034,Chadalawada
631,590401,Chadalawada
631,590401,Chadalawada
477,596545,Chadalla
507,594661,Chadam
507,594661,Chadam
82,594636,Chagalamarri
630,593235,Chagaleru
83,588283,Chagallu
381,590053,Chagallu
381,590053,Chagallu
440,594839,Chagallu
440,594839,Chagallu
598,591601,Chagallu
99,595585,Chagaluru
562,592244,Chaganam
562,592244,Chaganam
587,589524,Chagantipadu
601,589276,Chagantipadu
343,595204,Chagapuram
5,594094,Chagi
641,591755,Chakalakonda
120,592296,Chakalapalle
134,594553,Chakarajuvemula
47,582280,Chakarapalle
598,591602,Chaki Cherla
598,591602,Chaki Cherla
114,586228,Chakipalle
114,586228,Chakipalle
578,580967,Chakipalle
243,591259,Chakirala
243,591259,Chakirala
65,583238,Chakivalasa
351,589035,Chakkapalle
421,594421,Chakkaralla
329,586541,Chakkavada
46,592436,Chakracharyulavari Khandrika
212,588179,Chakradevarapalle
3,590765,Chakraya Palem
434,588375,Chakrayagudem
84,593472,Chakrayapet
549,595013,Chakrayapeta
554,595551,Chalakur
439,596569,Chalamangalam
253,591708,Chalamcherla
253,591708,Chalamcherla
419,582163,Chalamvalasa
297,596941,Chalarlapalle
480,595032,Chalavemula
78,581252,Chalikam
193,595556,Chalivendala
193,595556,Chalivendala
244,589499,Chalivendrapalem
123,588441,Challachintalapudi
32,589907,Challagariga
243,591252,Challagirigala
469,593027,Challagirigella
381,590051,Challagundla
347,586352,Challamalla
558,595867,Challapalem
85,589750,Challapalle
554,595536,Challapalle
336,582720,Challapeta
570,594819,Challavaripalle
464,581479,Challayyavalasa
207,591707,Chamadala
635,583008,Chamaladivia Graharam
152,595246,Chamalagondi
635,583000,Chamalapalle
71,582887,Chamalavalasa
617,590312,Chamallamudi
270,592797,Chamaluru
378,595054,Chamaluru
378,595054,Chamaluru
439,596566,Chamaneru
32,589911,Chamarru
32,589911,Chamarru
596,586977,Chamavaram
297,596912,Chammaguttapalle
386,588486,Chanamilli
211,590757,Chandalur
211,590757,Chandalur
521,594524,Chandalur
121,590810,Chandaluru
121,590810,Chandaluru
121,590810,Chandaluru
650,594785,Chandana
650,594785,Chandana
362,586450,Chandanada
362,586450,Chandanada
132,592718,Chandanamudi
405,588786,Chandaparru
370,588878,Chandapuram
131,590620,Chandavaram
355,590173,Chandavaram
355,590173,Chandavaram
460,590448,Chandole
460,590448,Chandole
87,591457,Chandra Sekhara Puram
88,596031,Chandragiri
88,596031,Chandragiri
88,596031,Chandragiri
88,596031,Chandragiri
88,596031,Chandragiri
353,588929,Chandragudem
56,589900,Chandrajupalem
56,589900,Chandrajupalem
178,589605,Chandrala
477,596542,Chandramakula  Palle
441,587346,Chandramampalle
158,582937,Chandrampeta
612,580806,Chandrampeta
641,591768,Chandrapadia
101,591074,Chandrapadu
423,594471,Chandrapalle
423,594471,Chandrapalle
320,582220,Chandrayyapeta
643,589010,Chandrupatla
302,583036,Chanduluru
420,580144,Changudi
41,593037,Channakesapuram
400,584793,Chantada
90,589016,Chanubanda
90,589016,Chanubanda
130,594397,Chanugondla
181,593878,Chanugondla
397,594491,Chanugondla
89,593111,Chapad
89,593111,Chapad
475,590550,Chapala Madugu
475,590550,Chapala Madugu
475,590550,Chapala Madugu
120,592316,Chapalapalle
373,594310,Chapirevula
373,594310,Chapirevula
233,594942,Chapiri
45,596763,Chappidipalle
26,591963,Chapurallapalle
251,586321,Charakam
115,596524,Charala
365,595268,Charupalle
453,596444,Charvaganipalle
461,592062,Chatagotla
142,588423,Chataparru
142,588423,Chataparru
511,580862,Chatayya Valasa
313,595355,Chathram
424,590612,Chatla Mitta
424,590612,Chatla Mitta
514,590502,Chatragadda
90,589023,Chatrai
103,596044,Chattevaripalem
108,579177,Chatti
164,591192,Chatti Reddy Palle
671,591376,Chatukupadu
443,592654,Chavali
631,590408,Chavali
325,589316,Chavalipadu
388,596355,Chavarambakam
623,588902,Chavatapalle
548,593181,Chavvaripalle
620,579945,Chebiyyam Valasa
91,590307,Chebrolu
91,590307,Chebrolu
602,588346,Chebrolu
602,588346,Chebrolu
602,588346,Chebrolu
498,586509,Chebrolu Veerappa Konda
613,595957,Chedulapakam
77,595068,Chedulla
372,589292,Chedurthipadu
222,587623,Cheduvada
92,585925,Cheedikada
167,585753,Cheedikada
265,581771,Cheedipalle
537,580948,Cheedipudi
78,581226,Cheedivalasa
283,583071,Cheedivalasa
637,594718,Cheekalaguriki
574,595487,Cheekatimanipalle
180,596889,Cheekatipalle
229,596064,Cheekatipalle
562,592262,Cheekavolu
562,592262,Cheekavolu
15,595508,Cheekirevulapalle
145,584919,Cheekumbanda
176,597065,Cheelapalle
381,590052,Cheemalamarri
1,588991,Cheemalapadu
1,588991,Cheemalapadu
504,585834,Cheemalapadu
609,592571,Cheemalapadu
33,586386,Cheemalapalle
446,593448,Cheemalapenta
324,580310,Cheepi
232,591996,Cheepinapi
335,580223,Cheepurapalle
275,581057,Cheepurlapadu
364,588246,Cheepurugudem
608,580538,Cheepurupalle
416,586170,Cheepurupalle (East )
416,586170,Cheepurupalle (East )
416,586169,Cheepurupalle (West)
294,579322,Cheeravalli
360,591037,Cheervanuppala Padu
94,591951,Chejerla
94,591951,Chejerla
94,591951,Chejerla
381,590049,Chejerla
395,591332,Chejerla
265,581786,Chekkavalasa
297,596965,Chekkunatham
360,591036,Chekura Padu
495,596976,Cheldiganipalle
511,580822,Cheli Gani Valasa
633,592359,Chelikampadu
140,588205,Chelikanivanipothepalle
413,593993,Chelimella
413,593993,Chelimella
73,594933,Chelimenahalli
74,595923,Chellamambapuram
305,581632,Chellayamma Agraharam
75,591919,Chellayapalem
125,594196,Chellelichelimala
47,582292,Chellimpeta
657,595807,Chellur
657,595807,Chellur
508,587590,Chelluru
644,583127,Cheluvuru
497,596526,Chembakur
443,592672,Chembedu
182,592218,Chemidthi
320,582228,Chemudu
10,912454,Chemudu Lanka
263,590282,Chemudupadu
255,593100,Chemullapalle
255,593100,Chemullapalle
588,595881,Chemuru
618,596215,Chenchugudi
274,592525,Chendodu
166,587330,Chendurthi
540,596314,Chengambakam
577,590917,Chenna Reddi Palle
533,581274,Chennaiahpeta
146,594265,Chennakkapalle
146,594265,Chennakkapalle
77,595070,Chennampalle
77,595070,Chennampalle
236,595141,Chennampalle
397,594482,Chennampalle
595,594451,Chennampalle
595,594451,Chennampalle
255,593101,Chennamukkapalle
87,591468,Chennapanayuni Palle
345,595599,Chennappagaripalle
443,592673,Chennappanaidupeta
554,595537,Chennapuram
55,595171,Chennarayapatnam
77,595072,Chennarayunipalle
120,592314,Chennasamudram
149,588951,Chennavaram
529,591937,Chennavarappadu
253,591713,Chennayapalem
253,591713,Chennayapalem
310,589882,Chennayapalem
208,581111,Chennayavalasa
95,595310,Chennekothapalle
467,591398,Chennipadu
417,590723,Chennubhotla Palem
48,590684,Chennupalle
96,593336,Chennur
551,594330,Chennur
119,591866,Chennuru
429,589623,Chennuru
182,592209,Chennuru - I
182,592212,Chennuru – II (Part)
412,589550,Chennuruvaripalem
62,586148,Chepalappada
596,586975,Chepuru
338,594006,Cherakucherla
65,583244,Cherakupalle
540,596312,Cherivi
292,589382,Cherkumilli
188,589848,Cherlagudi Padu
397,594488,Cherlapalle
49,594374,Cherlokothuru
285,592114,Cherlopalem
347,586355,Cherlopalem
380,585722,Cherlopalem
120,592271,Cherlopalle
190,595644,Cherlopalle
451,595427,Cherlopalle
469,593011,Cherlopalle
469,593011,Cherlopalle
469,593011,Cherlopalle
582,596603,Cherlopalle
582,596603,Cherlopalle
590,595738,Cherlopalle (CT)
558,595862,Cherlopalle Vyavasayapu Khandriga
480,595026,Cherlopalli
480,595026,Cherlopalli
150,588577,Cherukuganuma Agraharam
626,594229,Cherukulapadu
9,588601,Cherukumilli
170,588147,Cherukumilli
328,592192,Cherukumudi
609,592566,Cherukumulam
369,580652,Cherukupalle
515,595348,Cherukur
417,590719,Cherukuru
417,590719,Cherukuru
467,591409,Cherukuru
467,591409,Cherukuru
467,591409,Cherukuru
467,591409,Cherukuru
467,591409,Cherukuru
552,596172,Cherukuvaripalle
552,596172,Cherukuvaripalle
599,588614,Cherukuwada
49,594360,Cherupalle
121,590831,Cheruvu Komma Palem
395,591340,Cheruvu Kommu Palem
144,589130,Cheruvu Madhavaram
488,586933,Chervukommupalem
407,596742,Chethapenta
231,593899,Chetla Mallapuram
327,593730,Chetnihalli
92,585949,Chettupalle
379,585793,Chettupalle
156,581363,Chettupodilam
429,589621,Chevendra
239,589163,Chevitikallu
179,591591,Chevuru
179,591591,Chevuru
344,589419,Chevuru
344,589419,Chevuru
144,589133,Chevuturu
252,587905,Cheyyeru
223,587504,Chidiga (CT)
286,588271,Chidipi
204,596495,Chigarapalle
175,595385,Chigathurpi
129,595153,Chigicherla
129,595153,Chigicherla
129,595153,Chigicherla
344,589427,Chigurukota
286,588280,Chigurulanka
32,589913,Chigurupadu
361,592639,Chigurupadu
590,595720,Chiguruwada North Khandriga
601,589274,Chikinala
83,588282,Chikkala
374,581426,Chikkalavalasa
157,589231,Chikkavaram
327,593733,Chilakaladona
400,584730,Chilakalagondi
143,581709,Chilakalapalem
143,581709,Chilakalapalem
163,589698,Chilakalapudi
312,589729,Chilakalapudi (R)
521,594525,Chilakaloor
465,588088,Chilakaluru
177,589446,Chilakamudi
331,591789,Chilakapadu
331,591789,Chilakapadu
535,591325,Chilakapadu
600,588516,Chilakapadu
655,595045,Chilamakuru
99,595582,Chilamathur
613,595958,Chilamathur
613,595958,Chilamathur
456,596305,Chilamathur  @  Bangala
414,591477,Chilamkur
332,591099,Chilamkuru
84,593473,Chilekampalle
351,589045,Chillaboyinapalle
206,588849,Chillakallu
443,592661,Chillakur
100,592487,Chillakur (Part)
559,596624,Chillamakulapalle
536,596854,Chillamanipalle
361,592622,Chillamathur
111,592603,Chillamuru
256,587263,Chillangi
500,581679,Chillapetarajam
569,595179,Chillavaripalle
198,589196,Chilukuru
599,588610,Chilukuru
264,590413,Chilumuru
135,590259,Chiluvuru
332,591101,Chimata
332,591101,Chimata
457,589879,China Agraharam
228,591736,China Annaluru
228,591736,China Annaluru
228,591736,China Annaluru
228,591736,China Annaluru
157,589246,China Avutapalle
116,590886,China Cumbum
133,590601,China Dornala
133,590601,China Dornala
232,592000,China Gopavaram
243,591267,China Irlapadu
166,587335,China Jaggampeta
163,589704,China Kallepalle
344,589425,China Kamanapudi
248,589864,China Kodamagundla
248,589864,China Kodamagundla
207,591702,China Kraka
207,591702,China Kraka
317,585876,China Kurmam
133,590595,China Manthanala
616,588816,China Modugapalle
647,589562,China Ogirala
187,590238,China Palakaluru
